ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
259,942.75,37,18.824,36.863,71,1.5625,-1.5625,36,56.078,50.98,16.078,31.765,18.824,0,100,0,36,0,554.4,392.3,13.867,0,0,6279,0,235
259,942.75,37,18.824,36.863,71,1.5625,-1.5625,36,56.078,47.843,16.078,31.765,16.078,0,100,0,36,0,554.4,392.3,13.906,0,0,6279,0,235
259,677.25,36,18.824,25.098,71,1.5625,-2.3438,27,56.078,47.843,16.078,31.765,16.078,0,100,0,36,0,554.4,392.3,13.906,0,0,6279,0,235
261,677.25,36,16.078,25.098,71,1.5625,-2.3438,27,56.078,47.843,16.078,31.765,16.078,0,100,0,36,0,554.4,392.3,13.906,0,0,6279,0,235
261,677.25,36,16.078,25.098,71,1.5625,-2.3438,27,46.667,47.843,16.078,31.765,16.078,0,100,0,36,0,553,392.3,13.925,0,0,6279,0,235
261,677.25,36,16.078,25.098,72,1.5625,-2.3438,27,46.667,47.843,16.078,31.765,16.078,0,100,0,36,0,553,392.3,13.925,0,0,6279,0,235
261,712.5,33,16.078,27.451,72,1.5625,-3.9062,27,46.667,47.843,16.078,31.765,16.078,0,100,0,37,0,553,392.3,13.925,0,0,6279,0,235
262,712.5,33,16.078,27.451,72,1.5625,-3.9062,27,47.451,47.843,16.078,31.765,16.078,0,100,0,37,0,553,392.3,13.925,0,0,6279,0,235
262,712.5,33,16.078,27.451,72,1.5625,-3.9062,27,47.451,47.843,16.078,31.765,16.078,0,100,0,37,0,551.2,391.9,13.925,0,0,6279,0,235
262,712.5,33,16.078,28.627,72,1.5625,-3.9062,27,47.451,47.843,16.078,31.765,16.078,0,100,0,37,0,551.2,391.9,13.925,0,0,6279,0,235
262,712.5,33,16.078,28.627,72,1.5625,-3.9062,27,47.451,47.843,16.078,31.765,16.078,0,100,0,37,0,551.2,391.9,13.925,0,0,6279,0,235
267,1178.8,31,22.353,28.627,72,1.5625,-3.9062,63,47.451,47.843,16.078,31.765,16.078,0,100,0,37,13,551.2,391.9,13.925,0,0,6279,0,235
267,1178.8,31,22.353,28.627,72,1.5625,-3.9062,63,54.902,47.843,16.078,31.765,16.078,0,100,0,37,13,548.6,391.5,13.925,1.1765,0,6279,0,235
267,1178.8,31,22.353,28.627,72,1.5625,-3.9062,63,54.902,50.196,20,35.686,17.255,0,100,2.3529,37,13,548.6,391.5,13.925,1.1765,0,6279,0,235
267,1263.2,34,22.353,23.137,72,3.9062,2.3438,40,54.902,50.196,20,35.686,17.255,0,100,2.3529,36,-2,548.6,391.5,13.925,1.1765,0,6279,0,235
269,1263.2,34,21.176,23.137,72,3.9062,2.3438,40,54.902,50.196,20,35.686,17.255,0,100,2.3529,36,-2,548.6,391.5,13.925,0,0,6279,0,235
269,1263.2,34,21.176,23.137,72,3.9062,2.3438,40,47.451,54.118,21.569,37.255,17.255,0,100,4.3137,36,-2,548,391.6,13.886,0,0,6279,0,235
269,1263.2,34,21.176,23.137,72,3.9062,2.3438,40,47.451,54.118,21.569,37.255,21.176,0,100,4.3137,36,-2,548,391.6,13.886,0,0,6279,0,235
269,1205.2,35,21.176,49.804,72,0.78125,-0.78125,49,47.451,54.118,21.569,37.255,21.176,0,100,4.3137,36,16,548,391.6,13.886,0,0,6279,0,235
270,1205.2,35,21.176,49.804,72,0.78125,-0.78125,49,57.255,54.118,21.569,37.255,21.176,0,100,4.3137,36,16,548,391.6,13.886,1.1765,0,6279,0,235
270,1205.2,35,21.176,49.804,72,0.78125,-0.78125,49,57.255,54.118,21.569,37.647,21.176,0,100,4.7059,36,16,547.9,391.9,13.886,1.1765,0,6279,0,235
270,1205.2,35,21.176,51.765,72,0.78125,-1.5625,49,57.255,54.118,21.569,37.647,21.176,0,100,4.7059,36,16,547.9,391.9,13.886,1.1765,0,6279,0,235
272,1246,34,21.961,51.765,72,0.78125,-1.5625,54,57.255,54.118,21.569,37.647,21.176,0,100,4.7059,36,16,547.9,391.9,13.886,1.1765,0,6279,0,235
272,1246,34,21.961,51.765,73,0.78125,-1.5625,54,54.902,54.118,21.569,37.647,21.176,0,100,4.7059,36,16,548,392.1,13.886,2.7451,0,6279,0,235
272,1246,34,21.961,51.765,73,0.78125,-1.5625,54,54.902,52.157,17.255,32.157,18.824,0,100,3.9216,36,16,548,392.1,13.906,2.7451,0,6279,0,235
272,1246.8,35,21.961,29.412,73,1.5625,-2.3438,30,54.902,52.157,17.255,32.157,18.824,0,100,3.9216,36,12,548,392.1,13.906,2.7451,0,6279,0,235
274,1246.8,35,20.784,29.412,73,1.5625,-2.3438,30,54.902,52.157,17.255,32.157,18.824,0,100,3.9216,36,12,548,392.1,13.906,0.39216,0,6279,0,235
274,1246.8,35,20.784,29.412,73,1.5625,-2.3438,30,49.02,50.98,16.078,32.157,18.824,0,100,0,36,12,548.5,392.8,13.906,0.39216,0,6279,0,235
274,1246.8,35,20.784,29.412,73,1.5625,-2.3438,30,49.02,50.98,16.078,31.765,18.824,0,100,0,36,12,548.5,392.8,13.906,0.39216,0,6279,0,235
274,1214.8,34,18.824,29.412,73,1.5625,-2.3438,29,49.02,50.98,16.078,31.765,18.824,0,100,0,36,6,548.5,392.8,13.906,0.39216,0,6279,0,235
276,1214.8,34,18.824,29.412,73,1.5625,-2.3438,29,53.333,50.98,16.078,31.765,18.824,0,100,0,36,6,548.5,392.8,13.906,0,0,6279,0,235
276,1214.8,34,18.824,29.412,73,1.5625,-2.3438,29,53.333,50.98,16.078,31.765,18.824,0,100,0,36,6,548.5,393.1,13.867,0,0,6279,0,235
276,1214.8,34,18.824,38.039,73,1.5625,-1.5625,29,53.333,50.98,16.078,31.765,18.824,0,100,0,36,6,548.5,393.1,13.867,0,0,6279,0,235
278,938.25,33,18.824,38.039,73,1.5625,-1.5625,38,53.333,50.98,16.078,31.765,18.824,0,100,0,37,0,548.5,393.1,13.867,0,0,6279,0,235
278,938.25,33,18.824,38.039,73,1.5625,-1.5625,38,61.176,50.98,16.078,31.765,18.824,0,100,0,37,0,547.9,393.1,13.867,0,0,6279,0,235
278,938.25,33,18.824,38.039,73,1.5625,-1.5625,38,61.176,50.98,16.078,31.765,18.824,0,100,0,37,0,547.9,393.1,13.828,0,0,6279,0,235
278,964,31,18.824,36.863,73,1.5625,-0.78125,37,61.176,50.98,16.078,31.765,18.824,0,100,0,37,0,547.9,393.1,13.828,0,0,6279,0,235
280,964,31,16.078,36.863,73,1.5625,-0.78125,37,61.176,50.98,16.078,31.765,18.824,0,100,0,37,0,547.9,393.1,13.828,0,0,6279,0,235
280,964,31,16.078,36.863,73,1.5625,-0.78125,37,61.961,47.843,16.078,31.765,18.824,0,100,0,37,0,546.9,392.8,13.886,0,0,6279,0,235
280,964,31,16.078,36.863,73,1.5625,-0.78125,37,61.961,47.843,16.078,31.765,16.078,0,100,0,37,0,546.9,392.8,13.886,0,0,6279,0,235
280,640.5,30,16.078,29.412,73,1.5625,0,29,61.961,47.843,16.078,31.765,16.078,0,100,0,37,0,546.9,392.8,13.886,0,0,6279,0,235
281,640.5,30,16.078,29.412,73,1.5625,0,29,61.961,47.843,16.078,31.765,16.078,0,100,0,37,0,546.9,392.8,13.886,0,0,6279,0,235
281,640.5,30,16.078,29.412,73,1.5625,0,29,61.961,47.843,16.078,31.765,16.078,0,100,0,37,0,546.2,392.5,13.906,0,0,6279,0,235
281,640.5,30,16.078,27.843,73,1.5625,-5.4688,29,61.961,47.843,16.078,31.765,16.078,0,100,0,37,0,546.2,392.5,13.906,0,0,6279,0,235
283,707.75,28,16.078,27.843,73,1.5625,-5.4688,28,61.961,47.843,16.078,31.765,16.078,0,100,0,37,0,546.2,392.5,13.906,0,0,6279,0,235
283,707.75,28,16.078,27.843,73,1.5625,-5.4688,28,63.137,47.843,16.078,31.765,16.078,0,100,0,37,0,546.2,392.5,13.906,0,0,6279,0,235
283,707.75,28,16.078,27.843,73,1.5625,-5.4688,28,63.137,54.51,24.314,40.392,21.961,0,100,5.098,37,0,543.7,391.4,13.945,0,0,6279,0,235
283,707.75,28,16.078,27.843,73,1.5625,-5.4688,28,63.137,54.51,24.314,40.392,21.961,0,100,5.098,37,0,543.7,391.4,13.945,0,0,6279,0,235
286,1436.5,28,21.569,50.588,73,0.78125,0,50,63.137,54.51,24.314,40.392,21.961,0,100,5.098,37,18,543.7,391.4,13.945,0,0,6279,0,235
286,1436.5,28,21.569,50.588,74,0.78125,0,50,62.745,54.51,24.314,40.392,21.961,0,100,5.098,37,18,542.8,391.4,13.945,1.1765,0,6279,0,235
286,1436.5,28,21.569,50.588,74,0.78125,0,50,62.745,49.02,16.078,31.765,17.255,0,100,0,37,18,542.8,391,13.945,1.1765,0,6279,0,235
286,1505.2,28,21.569,27.451,74,4.6875,-3.9062,28,62.745,49.02,16.078,31.765,17.255,0,100,0,37,18,542.8,391,13.945,1.1765,0,6279,0,235
288,1505.2,31,19.216,27.451,74,4.6875,-3.9062,28,62.745,49.02,16.078,31.765,17.255,0,100,0,37,20,542.8,391,13.945,1.1765,0,6279,0,235
288,1505.2,31,19.216,27.451,74,4.6875,-3.9062,28,60.392,49.02,16.078,31.765,17.255,0,100,4.3137,37,20,542.5,390.8,13.828,0.39216,0,6279,0,235
288,1505.2,31,19.216,27.451,74,4.6875,-3.9062,28,60.392,54.51,21.961,38.039,21.569,0,100,4.3137,37,20,542.5,390.8,13.828,0.39216,0,6279,0,235
288,1566.2,33,21.961,45.49,74,1.5625,-6.25,45,60.392,54.51,21.961,38.039,21.569,0,100,4.3137,37,20,542.5,390.8,13.828,0.39216,0,6279,0,235
290,1566.2,33,21.961,45.49,74,1.5625,-6.25,45,60.392,54.51,21.961,38.039,21.569,0,100,4.3137,37,20,542.5,390.8,13.828,1.5686,0,6279,0,235
290,1566.2,33,21.961,45.49,74,1.5625,-6.25,45,60.392,54.51,22.353,38.039,21.569,0,100,4.3137,37,20,542,390.6,13.906,1.5686,0,6279,0,235
290,1566.2,33,21.961,45.49,74,1.5625,-6.25,45,60.392,54.51,22.353,38.039,21.569,0,100,4.3137,37,20,542,390.6,13.906,1.5686,0,6279,0,235
291,1661.5,34,21.176,40.392,74,3.125,0.78125,39,60.392,54.51,22.353,38.039,21.569,0,100,4.3137,37,23,542,390.6,13.906,1.5686,0,6279,0,235
291,1661.5,34,21.176,40.392,75,3.125,0.78125,39,60.392,54.51,22.353,38.039,21.569,0,100,4.3137,37,23,542,390.6,13.906,2.3529,0,6279,0,235
291,1661.5,34,21.176,40.392,75,3.125,0.78125,39,60.392,50.98,16.078,31.765,18.824,0,100,0,37,23,542.3,390.8,13.886,2.3529,0,6279,0,235
291,1661.5,34,21.176,41.961,75,1.5625,-3.9062,43,60.392,50.98,16.078,31.765,18.824,0,100,0,37,23,542.3,390.8,13.886,2.3529,0,6279,0,235
293,1657.8,36,21.961,41.961,75,1.5625,-3.9062,43,60.392,50.98,16.078,31.765,18.824,0,100,0,37,22,542.3,390.8,13.886,2.3529,0,6279,0,235
293,1657.8,36,21.961,41.961,75,1.5625,-3.9062,43,59.216,50.98,16.078,31.765,18.824,0,100,0,37,22,542.3,390.8,13.886,0.39216,0,6279,0,235
293,1657.8,36,21.961,41.961,75,1.5625,-3.9062,43,59.216,55.294,22.745,38.431,22.353,0,100,3.1373,37,22,542.8,391.2,13.906,0.39216,0,6279,0,235
293,1657.8,36,21.961,43.529,75,1.5625,1.5625,43,59.216,55.294,22.745,38.431,22.353,0,100,3.1373,37,22,542.8,391.2,13.906,0.39216,0,6279,0,235
295,1764,35,21.961,43.529,75,1.5625,1.5625,44,59.216,55.294,22.745,38.431,22.353,0,100,3.1373,37,22,542.8,391.2,13.906,0.39216,0,6279,0,235
295,1764,35,21.961,43.529,76,1.5625,1.5625,44,61.961,55.294,22.745,38.431,22.353,0,100,3.1373,37,22,543.9,392,13.906,1.9608,0,6279,0,235
295,1764,35,21.961,43.529,76,1.5625,1.5625,44,61.961,54.51,21.961,37.647,20.392,0,100,2.7451,37,22,543.9,392,13.906,1.9608,0,6279,0,235
295,1376.5,38,18.824,23.137,76,1.5625,-1.5625,25,61.961,54.51,21.961,37.647,20.392,0,100,2.7451,37,11,543.9,392,13.906,1.9608,0,6279,0,235
297,1376.5,38,18.824,23.137,76,1.5625,-1.5625,25,73.725,54.51,21.961,37.647,20.392,0,100,2.7451,37,11,543.9,392,13.906,0,0,6279,0,235
297,1376.5,38,18.824,23.137,76,1.5625,-1.5625,25,73.725,56.078,23.137,39.216,20.392,0,100,3.9216,37,11,544.3,392.3,13.906,0,0,6279,0,235
297,1376.5,38,18.824,23.137,76,1.5625,-1.5625,25,73.725,56.078,23.137,39.216,22.745,0,100,3.9216,37,11,544.3,392.3,13.906,0,0,6279,0,235
297,1429.5,38,22.353,58.039,76,0,-4.6875,52,73.725,56.078,23.137,39.216,22.745,0,100,3.9216,37,18,544.3,392.3,13.906,0,0,6279,0,235
299,1429.5,38,22.353,58.039,76,0,-4.6875,52,69.412,56.078,23.137,39.216,22.745,0,100,3.9216,37,18,544.3,392.3,13.906,1.1765,0,6279,0,235
299,1429.5,38,22.353,58.039,76,0,-4.6875,52,69.412,54.51,21.961,38.039,21.569,0,100,2.3529,37,18,545.7,393.4,13.906,1.1765,0,6280,0,235
299,1429.5,38,22.353,47.451,76,0.78125,-5.4688,52,69.412,54.51,21.961,38.039,21.569,0,100,2.3529,37,18,545.7,393.4,13.906,1.1765,0,6280,0,235
301,1483.5,42,22.353,47.451,76,0.78125,-5.4688,49,69.412,54.51,21.961,38.039,21.569,0,100,2.3529,37,19,545.7,393.4,13.906,1.1765,0,6280,0,235
301,1483.5,42,22.353,47.451,77,0.78125,-5.4688,49,71.765,54.51,21.961,38.039,21.569,0,100,2.3529,37,19,547.4,394.8,13.906,2.7451,0,6280,0,235
301,1483.5,42,22.353,47.451,77,0.78125,-5.4688,49,71.765,54.902,21.961,38.039,21.961,0,100,2.7451,37,19,547.4,394.8,13.906,2.7451,0,6280,0,235
301,1541.2,44,22.353,37.255,77,3.9062,-4.6875,35,71.765,54.902,21.961,38.039,21.961,0,100,2.7451,37,23,547.4,394.8,13.906,2.7451,0,6280,0,235
302,1541.2,44,19.608,37.255,77,3.9062,-4.6875,35,71.765,54.902,21.961,38.039,21.961,0,100,2.7451,37,23,547.4,394.8,13.906,0,0,6280,0,235
302,1541.2,44,19.608,37.255,77,3.9062,-4.6875,35,72.549,49.02,18.824,34.51,21.961,0,100,0,37,23,548.9,396.3,13.945,0,0,6280,0,235
302,1541.2,44,19.608,37.255,77,3.9062,-4.6875,35,72.549,49.02,18.824,34.51,17.647,0,100,0,37,23,548.9,396.3,13.945,0,0,6280,0,235
302,1460,42,19.608,22.353,77,4.6875,0,23,72.549,49.02,18.824,34.51,17.647,0,100,0,37,-5,548.9,396.3,13.945,0,0,6280,0,235
304,1460,42,18.431,22.353,77,4.6875,0,23,72.549,49.02,18.824,34.51,17.647,0,100,0,37,-5,548.9,396.3,13.945,0,0,6280,0,235
304,1460,42,18.431,22.353,77,4.6875,0,23,61.961,51.765,18.824,34.51,17.647,0,100,1.9608,37,-5,547,396.8,13.945,0,0,6280,0,235
304,1460,42,18.431,22.353,77,4.6875,0,23,61.961,51.765,21.569,37.647,19.608,0,100,1.9608,37,-5,547,396.8,13.945,0,0,6280,0,235
304,1433.5,41,20,31.765,77,3.9062,-3.125,32,61.961,51.765,21.569,37.647,19.608,0,100,1.9608,38,22,547,396.8,13.945,0,0,6280,0,235
306,1433.5,41,20,31.765,78,3.9062,-3.125,32,54.51,51.765,21.569,37.647,19.608,0,100,1.9608,38,22,547,396.8,13.945,0.78431,0,6280,0,235
306,1433.5,41,20,31.765,78,3.9062,-3.125,32,54.51,53.333,22.353,38.431,20.392,0,100,3.1373,38,22,546.2,396.9,13.964,0.78431,0,6280,0,235
306,1433.5,41,20,37.255,78,3.9062,-3.125,32,54.51,53.333,22.353,38.431,20.392,0,100,3.1373,38,22,546.2,396.9,13.964,0.78431,0,6280,0,235
308,1464.8,42,20.784,37.255,78,3.125,0,37,54.51,53.333,22.353,38.431,20.392,0,100,3.1373,38,21,546.2,396.9,13.964,0.78431,0,6280,0,235
308,1464.8,42,20.784,37.255,78,3.125,0,37,58.824,53.333,22.353,38.431,20.392,0,100,3.1373,38,21,544.8,397.1,13.964,1.5686,0,6280,0,235
308,1464.8,42,20.784,37.255,78,3.125,0,37,58.824,53.333,22.745,38.431,20.784,0,100,3.5294,38,21,544.8,397.1,14.003,1.5686,0,6280,0,235
308,1510,42,20.784,37.647,78,3.125,0,37,58.824,53.333,22.745,38.431,20.784,0,100,3.5294,38,21,544.8,397.1,14.003,1.5686,0,6280,0,235
310,1510,42,20.392,37.647,78,3.125,0,37,58.824,53.333,22.745,38.431,20.784,0,100,3.5294,38,22,544.8,397.1,14.003,1.5686,0,6280,0,235
310,1510,42,20.392,37.647,78,3.125,0,37,60.392,50.98,22.745,38.431,20.784,0,100,1.1765,38,22,543.9,397.3,14.003,2.3529,0,6280,0,235
310,1510,42,20.392,37.647,78,3.125,0,37,60.392,50.98,20,35.686,18.431,0,100,1.1765,38,22,543.9,397.3,14.003,2.3529,0,6280,0,235
310,1483.5,43,18.824,19.608,78,1.5625,0,20,60.392,50.98,20,35.686,18.431,0,100,1.1765,37,6,543.9,397.3,14.003,2.3529,0,6280,0,235
312,1483.5,43,18.824,19.608,78,1.5625,0,20,60.784,50.98,20,35.686,18.431,0,100,1.1765,37,6,543.9,397.3,14.003,0,0,6280,0,235
312,1483.5,43,18.824,19.608,78,1.5625,0,20,60.784,54.118,21.569,37.647,21.176,0,100,2.3529,37,6,543,397.3,13.886,0,0,6280,0,235
312,1483.5,43,18.824,19.608,78,1.5625,0,20,60.784,54.118,21.569,37.647,21.176,0,100,2.3529,37,6,543,397.3,13.886,0,0,6280,0,235
312,1483.5,43,18.824,43.529,79,1.5625,-4.6875,20,60.784,54.118,21.569,37.647,21.176,0,100,2.3529,37,6,543,397.3,13.886,0,0,6280,0,235
316,1567.8,43,22.353,43.529,79,1.5625,-4.6875,51,60.784,54.118,21.569,37.647,21.176,0,100,2.3529,37,19,543,397.3,13.886,0,0,6280,0,235
316,1567.8,43,22.353,43.529,79,1.5625,-4.6875,51,58.431,54.118,21.569,37.647,21.176,0,100,2.3529,37,19,543.8,398.5,13.906,3.1373,0,6280,0,235
316,1567.8,43,22.353,43.529,79,1.5625,-4.6875,51,58.431,55.686,22.745,38.824,22.745,0,100,3.5294,37,19,543.8,398.5,13.906,3.1373,0,6280,0,235
316,1619.5,45,22.353,50.98,80,0.78125,0,51,58.431,55.686,22.745,38.824,22.745,0,100,3.5294,37,20,543.8,398.5,13.906,3.1373,0,6280,0,235
318,1619.5,45,22.353,50.98,80,0.78125,0,51,55.686,55.686,22.745,38.824,22.745,0,100,3.5294,37,20,543.8,398.5,13.906,4.3137,0,6280,0,235
318,1619.5,45,22.353,50.98,80,0.78125,0,51,55.686,54.902,22.353,38.431,21.961,0,100,3.1373,37,20,545.7,399.9,13.906,4.3137,0,6280,0,235
318,1619.5,45,22.353,50.98,80,0.78125,0,51,55.686,54.902,22.353,38.431,21.961,0,100,3.1373,37,20,545.7,399.9,13.906,4.3137,0,6280,0,235
318,1637.5,46,21.961,45.49,80,1.5625,0,45,55.686,54.902,22.353,38.431,21.961,0,100,3.1373,37,21,545.7,399.9,13.906,4.3137,0,6280,0,235
320,1637.5,46,21.961,45.49,80,1.5625,0,45,60.392,54.902,22.353,38.431,21.961,0,100,3.1373,37,21,545.7,399.9,13.906,5.4902,0,6280,0,235
320,1637.5,46,21.961,45.49,80,1.5625,0,45,60.392,54.902,22.353,38.039,21.961,0,100,3.1373,37,21,546.7,400.7,13.906,5.4902,0,6280,0,235
320,1637.5,46,21.961,42.353,80,2.3438,0,45,60.392,54.902,22.353,38.039,21.961,0,100,3.1373,37,21,546.7,400.7,13.906,5.4902,0,6280,0,235
321,1657.8,46,21.961,42.353,80,2.3438,0,42,60.392,54.902,22.353,38.039,21.961,0,100,3.1373,37,22,546.7,400.7,13.906,5.4902,0,6280,0,235
321,1657.8,46,21.961,42.353,80,2.3438,0,42,59.608,54.902,22.353,38.039,21.961,0,100,3.1373,37,22,548.8,402.5,13.906,6.2745,0,6280,0,235
321,1657.8,46,21.961,42.353,80,2.3438,0,42,59.608,54.118,21.569,37.647,21.569,0,100,2.3529,37,22,548.8,402.5,13.906,6.2745,0,6280,0,235
321,1653,48,21.569,40.392,80,2.3438,-0.78125,40,59.608,54.118,21.569,37.647,21.569,0,100,2.3529,37,22,548.8,402.5,13.906,6.2745,0,6280,0,235
323,1653,48,21.569,40.392,80,2.3438,-0.78125,40,63.529,54.118,21.569,37.647,21.569,0,100,2.3529,37,22,548.8,402.5,13.906,7.8431,0,6280,0,235
323,1653,48,21.569,40.392,80,2.3438,-0.78125,40,63.529,54.51,21.961,37.647,21.569,0,100,2.3529,37,22,550.6,404.1,13.906,7.8431,0,6280,0,235
323,1653,48,21.569,40.392,80,2.3438,-0.78125,40,63.529,54.51,21.961,37.647,21.569,0,100,2.3529,37,22,550.6,404.1,13.906,7.8431,0,6280,0,235
323,1661.5,46,21.569,40,80,3.125,0,40,63.529,54.51,21.961,37.647,21.569,0,100,2.3529,37,23,550.6,404.1,13.906,7.8431,0,6280,0,235
325,1661.5,46,21.569,40,80,3.125,0,40,61.176,54.51,21.961,37.647,21.569,0,100,2.3529,37,23,550.6,404.1,13.906,9.0196,0,6280,0,235
325,1661.5,46,21.569,40,80,3.125,0,40,61.176,52.941,21.961,37.647,20.392,0,100,1.1765,37,23,552.3,405.6,13.964,9.0196,0,6280,0,235
325,1661.5,46,21.569,32.157,80,3.9062,-7.0312,40,61.176,52.941,21.961,37.647,20.392,0,100,1.1765,37,23,552.3,405.6,13.964,9.0196,0,6280,0,235
327,1660,47,20.392,32.157,80,3.9062,-7.0312,32,61.176,52.941,21.961,37.647,20.392,0,100,1.1765,37,25,552.3,405.6,13.964,9.0196,0,6280,0,235
327,1660,47,20.392,32.157,80,3.9062,-7.0312,32,62.353,52.941,21.961,37.647,20.392,0,100,1.1765,37,25,552.9,406.8,13.945,10.196,0,6280,0,235
327,1660,47,20.392,32.157,80,3.9062,-7.0312,32,62.353,53.333,22.353,38.431,20.784,0,100,1.9608,37,25,552.9,406.8,13.945,10.196,0,6280,0,235
327,1669.5,48,20.784,36.863,81,3.125,-0.78125,37,62.353,53.333,22.353,38.431,20.784,0,100,1.9608,38,24,552.9,406.8,13.945,10.196,0,6280,0,235
329,1669.5,48,20.784,36.863,81,3.125,-0.78125,37,62.745,53.333,22.353,38.431,20.784,0,100,1.9608,38,24,552.9,406.8,13.945,12.941,0,6280,0,235
329,1669.5,48,20.784,36.863,81,3.125,-0.78125,37,62.745,53.725,22.745,38.431,20.784,0,100,1.9608,38,24,553.8,407.3,13.964,12.941,0,6280,0,235
329,1669.5,48,20.784,36.863,81,3.125,-0.78125,37,62.745,53.725,22.745,38.431,21.176,0,100,1.9608,38,24,553.8,407.3,13.964,12.941,0,6280,0,235
329,1701.5,47,21.176,36.078,81,3.125,-1.5625,36,62.745,53.725,22.745,38.431,21.176,0,100,1.9608,38,24,553.8,407.3,13.964,12.941,0,6280,0,235
331,1701.5,47,21.176,36.078,81,3.125,-1.5625,36,61.961,53.725,22.745,38.431,21.176,0,100,1.9608,38,24,553.8,407.3,13.964,14.118,0,6280,0,235
331,1701.5,47,21.176,36.078,81,3.125,-1.5625,36,61.961,53.725,22.745,38.431,20.784,0,100,1.9608,38,24,554.6,408.2,14.003,14.118,0,6280,0,235
331,1701.5,47,21.176,35.686,80,3.125,-4.6875,36,61.961,53.725,22.745,38.431,20.784,0,100,1.9608,38,24,554.6,408.2,14.003,14.118,0,6280,0,235
332,1719.5,49,20.784,35.686,80,3.125,-4.6875,35,61.961,53.725,22.745,38.431,20.784,0,100,1.9608,38,24,554.6,408.2,14.003,14.118,0,6280,0,235
332,1719.5,49,20.784,35.686,80,3.125,-4.6875,35,62.745,53.725,22.745,38.431,20.784,0,100,1.9608,38,24,554.6,408.2,14.003,14.51,0,6280,0,235
332,1719.5,49,20.784,35.686,80,3.125,-4.6875,35,62.745,49.412,16.078,31.765,17.647,0,100,0,38,24,555.1,408.9,14.003,14.51,0,6280,0,235
332,1719.5,49,20.784,18.431,81,3.125,-4.6875,35,62.745,49.412,16.078,31.765,17.647,0,100,0,38,24,555.1,408.9,14.003,14.51,0,6280,0,235
334,1662.5,49,17.647,18.431,81,1.5625,0,19,62.745,49.412,16.078,31.765,17.647,0,100,0,38,10,555.1,408.9,14.003,14.51,0,6280,0,235
334,1662.5,49,17.647,18.431,81,1.5625,0,19,63.922,49.412,16.078,31.765,17.647,0,100,0,38,10,554.9,409.2,14.003,0,0,6280,0,235
334,1662.5,49,17.647,18.431,81,1.5625,0,19,63.922,53.725,21.176,37.255,21.176,0,100,3.5294,38,10,554.9,409.2,13.808,0,0,6280,0,235
334,1607,46,17.647,38.824,81,3.125,1.5625,39,63.922,53.725,21.176,37.255,21.176,0,100,3.5294,38,22,554.9,409.2,13.808,0,0,6280,0,235
336,1607,46,21.176,38.824,81,3.125,1.5625,39,63.922,53.725,21.176,37.255,21.176,0,100,3.5294,38,22,554.9,409.2,13.808,0,0,6280,0,235
336,1607,46,21.176,38.824,81,3.125,1.5625,39,62.353,54.118,21.176,37.255,21.176,0,100,3.5294,38,22,554.8,409.4,13.886,13.333,0,6280,0,235
336,1607,46,21.176,38.824,82,3.125,1.5625,39,62.353,54.118,21.569,37.647,21.176,0,100,3.5294,38,22,554.8,409.4,13.886,13.333,0,6280,0,235
336,1601.5,45,21.176,41.176,82,2.3438,-1.5625,41,62.353,54.118,21.569,37.647,21.176,0,100,3.5294,38,22,554.8,409.4,13.886,13.333,0,6280,0,235
338,1601.5,45,21.176,41.176,82,2.3438,-1.5625,41,56.471,54.118,21.569,37.647,21.176,0,100,3.5294,38,22,554.8,409.4,13.886,15.294,0,6280,0,235
338,1601.5,45,21.176,41.176,82,2.3438,-1.5625,41,56.471,54.118,21.569,37.647,21.176,0,100,3.9216,38,22,554.8,409.6,13.886,15.294,0,6280,0,235
338,1601.5,45,21.176,39.608,82,2.3438,-1.5625,41,56.471,54.118,21.569,37.647,21.176,0,100,3.9216,38,22,554.8,409.6,13.886,15.294,0,6280,0,235
340,1602.2,45,21.176,39.608,82,3.125,-2.3438,40,56.471,54.118,21.569,37.647,21.176,0,100,3.9216,38,22,554.8,409.6,13.886,15.294,0,6280,0,235
340,1602.2,45,21.176,39.608,82,3.125,-2.3438,40,61.961,54.118,21.569,37.647,21.176,0,100,3.9216,38,22,555,410,13.886,17.255,0,6280,0,235
340,1602.2,45,21.176,39.608,82,3.125,-2.3438,40,61.961,54.118,21.961,37.647,21.569,0,100,3.9216,38,22,555,410,13.886,17.255,0,6280,0,235
