ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
313,1581.2,46,21.961,44.314,78,1.5625,7.8125,44,55.686,53.333,16.078,31.765,18.824,0,100,1.9608,35,21,545.7,419.7,13.925,0,0,6371,0,238
313,1581.2,46,21.961,44.314,78,1.5625,7.8125,44,55.686,53.333,21.176,37.255,20.784,0,100,1.9608,35,21,545.7,419.7,13.925,0,0,6371,0,238
313,1571,45,18.824,30.196,78,4.6875,0,26,55.686,53.333,21.176,37.255,20.784,0,100,1.9608,35,24,545.7,419.7,13.925,0,0,6371,0,238
315,1571,45,18.824,30.196,78,4.6875,0,26,52.157,53.333,21.176,37.255,20.784,0,100,1.9608,35,24,545.7,419.7,13.925,0.39216,0,6371,0,238
315,1571,45,18.824,30.196,79,4.6875,0,26,52.157,50.98,16.078,31.765,18.824,0,100,0,35,24,539.4,420.3,13.925,0.39216,0,6371,0,238
315,1571,45,18.824,30.196,79,4.6875,0,26,52.157,50.98,16.078,31.765,18.824,0,100,0,35,24,539.4,420.3,13.925,0.39216,0,6371,0,238
317,1512.5,44,17.255,20.392,79,0,1.5625,20,52.157,50.98,16.078,31.765,18.824,0,100,0,35,7,539.4,420.3,13.925,0.39216,0,6371,0,238
317,1512.5,44,17.255,20.392,79,0,1.5625,20,61.176,50.98,16.078,31.765,18.824,0,100,0,35,7,534.4,420.3,13.925,0,0,6371,0,238
317,1512.5,44,17.255,20.392,79,0,1.5625,20,61.176,49.02,16.078,31.765,17.255,0,100,0,35,7,534.4,420.5,13.984,0,0,6371,0,238
317,1512.5,44,17.255,22.745,79,4.6875,0,33,61.176,49.02,16.078,31.765,17.255,0,100,0,35,7,534.4,420.5,13.984,0,0,6371,0,238
319,1464,41,21.176,22.745,79,4.6875,0,33,61.176,49.02,16.078,31.765,17.255,0,100,0,35,-11,534.4,420.5,13.984,0,0,6371,0,238
319,1464,41,21.176,22.745,79,4.6875,0,33,54.902,49.02,16.078,31.765,17.255,0,100,2.3529,35,-11,529.1,420.1,14.023,0,0,6371,0,238
319,1464,41,21.176,22.745,80,4.6875,0,33,54.902,52.941,22.353,38.039,20.392,0,100,2.3529,35,-11,529.1,420.1,14.023,0,0,6371,0,238
319,1439,40,20,33.725,80,3.9062,3.125,33,54.902,52.941,22.353,38.039,20.392,0,100,2.3529,35,22,529.1,420.1,14.023,0,0,6371,0,238
320,1439,40,20,33.725,80,3.9062,3.125,33,54.118,52.941,22.353,38.039,20.392,0,100,2.3529,35,22,529.1,420.1,14.023,0,0,6371,0,238
320,1439,40,20,33.725,80,3.9062,3.125,33,54.118,52.549,21.961,37.647,20,0,100,1.9608,35,22,525.3,419.4,14.003,0,0,6371,0,238
320,1439,40,20,33.725,80,3.9062,3.125,33,54.118,52.549,21.961,37.647,20,0,100,1.9608,35,22,525.3,419.4,14.003,0,0,6371,0,238
322,1467.8,41,20.392,33.333,80,3.9062,-3.125,36,54.118,52.549,21.961,37.647,20,0,100,1.9608,35,22,525.3,419.4,14.003,0,0,6371,0,238
322,1467.8,41,20.392,33.333,80,3.9062,-3.125,36,55.686,52.549,21.961,37.647,20,0,100,1.9608,35,22,525.3,419.4,14.003,1.1765,0,6371,0,238
322,1467.8,41,20.392,33.333,80,3.9062,-3.125,36,55.686,52.549,21.961,38.039,20,0,100,1.9608,35,22,523.9,419.1,13.984,1.1765,0,6371,0,238
322,1467.8,41,20.392,31.373,80,3.9062,0,36,55.686,52.549,21.961,38.039,20,0,100,1.9608,35,22,523.9,419.1,13.984,1.1765,0,6371,0,238
322,1471,41,19.608,31.373,80,3.9062,0,31,55.686,52.549,21.961,38.039,20,0,100,1.9608,35,23,523.9,419.1,13.984,1.1765,0,6371,0,238
326,1471,41,19.608,31.373,80,3.9062,0,31,53.725,52.549,21.961,38.039,20,0,100,1.9608,35,23,523.9,419.1,13.984,2.7451,0,6371,0,238
326,1471,41,19.608,31.373,80,3.9062,0,31,53.725,52.549,20.392,36.078,20.392,0,100,1.9608,35,23,520,417.3,13.925,2.7451,0,6371,0,238
326,1471,41,19.608,34.51,80,3.125,-0.78125,31,53.725,52.549,20.392,36.078,20.392,0,100,1.9608,35,23,520,417.3,13.925,2.7451,0,6371,0,238
328,1408.5,40,20.392,34.51,80,3.125,-0.78125,34,53.725,52.549,20.392,36.078,20.392,0,100,1.9608,35,21,520,417.3,13.925,2.7451,0,6371,0,238
328,1408.5,40,20.392,34.51,80,3.125,-0.78125,34,53.725,52.549,20.392,36.078,20.392,0,100,1.9608,35,21,518.7,416.2,13.906,3.9216,0,6371,0,238
328,1408.5,40,20.392,34.51,80,3.125,-0.78125,34,53.725,52.941,20.392,36.471,20.392,0,100,2.3529,35,21,518.7,416.2,13.906,3.9216,0,6371,0,238
328,1417,39,20.392,37.255,80,3.125,-5.4688,37,53.725,52.941,20.392,36.471,20.392,0,100,2.3529,35,21,518.7,416.2,13.906,3.9216,0,6371,0,238
330,1417,39,20.392,37.255,80,3.125,-5.4688,37,54.118,52.941,20.392,36.471,20.392,0,100,2.3529,35,21,518.7,416.2,13.906,5.098,0,6371,0,238
330,1417,39,20.392,37.255,80,3.125,-5.4688,37,54.118,53.333,20.392,36.078,20.392,0,100,2.3529,35,21,518.1,415.1,13.925,5.098,0,6371,0,238
330,1417,39,20.392,37.255,80,3.125,-5.4688,37,54.118,53.333,20.392,36.078,20.392,0,100,2.3529,35,21,518.1,415.1,13.925,5.098,0,6371,0,238
330,1403.8,39,20,35.294,80,3.125,-1.5625,34,54.118,53.333,20.392,36.078,20.392,0,100,2.3529,35,21,518.1,415.1,13.925,5.098,0,6371,0,238
332,1403.8,39,20,35.294,80,3.125,-1.5625,34,55.686,53.333,20.392,36.078,20.392,0,100,2.3529,35,21,518.1,415.1,13.925,5.4902,0,6371,0,238
332,1403.8,39,20,35.294,80,3.125,-1.5625,34,55.686,50.98,16.078,31.765,18.824,0,100,0,35,21,517.6,414.1,13.925,5.4902,0,6371,0,238
332,1403.8,39,20,34.902,80,3.125,-1.5625,34,55.686,50.98,16.078,31.765,18.824,0,100,0,35,21,517.6,414.1,13.925,5.4902,0,6371,0,238
333,1357,39,20.392,34.902,80,3.125,-1.5625,36,55.686,50.98,16.078,31.765,18.824,0,100,0,35,10,517.6,414.1,13.925,5.4902,0,6371,0,238
333,1357,39,20.392,34.902,80,3.125,-1.5625,36,54.51,50.98,16.078,31.765,18.824,0,100,0,35,10,517.6,414.1,13.925,7.0588,0,6371,0,238
333,1357,39,20.392,34.902,80,3.125,-1.5625,36,54.51,52.157,19.608,35.686,19.608,0,100,0.78431,35,10,517.4,412.9,13.925,7.0588,0,6371,0,238
333,1357,39,20.392,27.451,80,3.125,-1.5625,36,54.51,52.157,19.608,35.686,19.608,0,100,0.78431,35,10,517.4,412.9,13.925,7.0588,0,6371,0,238
335,1340.5,38,18.824,27.451,80,0,-2.3438,28,54.51,52.157,19.608,35.686,19.608,0,100,0.78431,35,15,517.4,412.9,13.925,7.0588,0,6371,0,238
335,1340.5,38,18.824,27.451,80,0,-2.3438,28,54.51,52.157,19.608,35.686,19.608,0,100,0.78431,35,15,517.2,412.3,13.925,7.451,0,6371,0,238
335,1340.5,38,18.824,27.451,80,0,-2.3438,28,54.51,50.98,16.078,31.765,18.824,0,100,0,35,15,517.2,412.3,13.925,7.451,0,6371,0,238
335,1106.2,37,18.824,22.745,80,0,0,21,54.51,50.98,16.078,31.765,18.824,0,100,0,35,2,517.2,412.3,13.925,7.451,0,6371,0,238
337,1106.2,37,16.471,22.745,80,0,0,21,54.51,50.98,16.078,31.765,18.824,0,100,0,35,2,517.2,412.3,13.925,7.451,0,6371,0,238
337,1106.2,37,16.471,22.745,80,0,0,21,54.902,47.843,16.078,31.765,18.824,0,100,0,35,2,516.5,411,13.73,7.8431,0,6371,0,238
337,1106.2,37,16.471,22.745,80,0,0,21,54.902,47.843,16.078,31.765,16.078,0,100,0,35,2,516.5,411,13.73,7.8431,0,6371,0,238
337,716.25,34,16.078,30.196,80,0,0.78125,29,54.902,47.843,16.078,31.765,16.078,0,100,0,36,0,516.5,411,13.73,7.8431,0,6371,0,238
339,716.25,34,16.078,30.196,80,0,0.78125,29,54.902,47.843,16.078,31.765,16.078,0,100,0,36,0,516.5,411,13.73,7.8431,0,6371,0,238
339,716.25,34,16.078,30.196,80,0,0.78125,29,54.902,47.843,16.078,31.765,16.078,0,100,0,36,0,515.4,409.5,13.886,7.8431,0,6371,0,238
339,716.25,34,16.078,29.412,80,0,0.78125,29,54.902,47.843,16.078,31.765,16.078,0,100,0,36,0,515.4,409.5,13.886,7.8431,0,6371,0,238
341,661.5,32,16.078,29.412,80,0,-3.125,30,54.902,47.843,16.078,31.765,16.078,0,100,0,36,0,515.4,409.5,13.886,7.8431,0,6371,0,238
341,661.5,32,16.078,29.412,81,0,-3.125,30,59.608,47.843,16.078,31.765,16.078,0,100,0,36,0,513.9,408,13.886,7.8431,0,6371,0,238
341,661.5,32,16.078,29.412,81,0,-3.125,30,59.608,47.843,16.078,31.765,16.078,0,100,0,36,0,513.9,408,13.886,7.8431,0,6371,0,238
341,665.5,29,16.078,29.412,81,0,-2.3438,30,59.608,47.843,16.078,31.765,16.078,0,100,0,36,0,513.9,408,13.886,7.8431,0,6371,0,238
343,665.5,29,16.078,29.412,81,0,-2.3438,30,59.608,47.843,16.078,31.765,16.078,0,100,0,36,0,513.9,408,13.886,7.8431,0,6371,0,238
343,665.5,29,16.078,29.412,81,0,-2.3438,30,54.51,47.843,16.078,31.765,16.078,0,100,0,36,0,513.1,407.2,13.906,7.8431,0,6371,0,238
343,665.5,29,16.078,29.412,81,0,-2.3438,30,54.51,47.843,16.078,31.765,16.078,0,100,0,36,0,513.1,407.2,13.906,7.8431,0,6371,0,238
343,665.5,29,16.078,55.686,81,0,-2.3438,30,54.51,47.843,16.078,31.765,16.078,0,100,0,36,0,513.1,407.2,13.906,7.8431,0,6371,0,238
347,1509.2,30,22.745,55.686,81,0,-0.78125,56,54.51,47.843,16.078,31.765,16.078,0,100,0,36,18,513.1,407.2,13.906,7.8431,0,6371,0,238
347,1509.2,30,22.745,55.686,81,0,-0.78125,56,43.137,47.843,16.078,31.765,16.078,0,100,0,36,18,511.9,404.9,13.906,11.765,0,6371,0,238
347,1509.2,30,22.745,55.686,81,0,-0.78125,56,43.137,57.647,24.706,40.784,23.922,0,100,7.8431,36,18,511.9,404.9,13.828,11.765,0,6371,0,238
347,1728.8,32,22.745,54.118,81,0.78125,0,54,43.137,57.647,24.706,40.784,23.922,0,100,7.8431,36,20,511.9,404.9,13.828,11.765,0,6371,0,238
349,1728.8,32,23.137,54.118,81,0.78125,0,54,43.137,57.647,24.706,40.784,23.922,0,100,7.8431,35,20,511.9,404.9,13.828,11.765,0,6371,0,238
349,1728.8,32,23.137,54.118,81,0.78125,0,54,51.765,56.078,24.706,40.784,23.922,0,100,6.6667,35,20,514.8,405.5,13.925,13.333,0,6371,0,238
349,1728.8,32,23.137,54.118,81,0.78125,0,54,51.765,56.078,23.529,39.608,22.745,0,100,6.6667,35,20,514.8,405.5,13.925,13.333,0,6371,0,238
349,1835,37,22.745,47.059,81,0.78125,0.78125,46,51.765,56.078,23.529,39.608,22.745,0,100,6.6667,35,22,514.8,405.5,13.925,13.333,0,6371,0,238
350,1835,37,22.745,47.059,81,0.78125,0.78125,46,52.157,56.078,23.529,39.608,22.745,0,100,6.6667,35,22,514.8,405.5,13.925,12.941,0,6371,0,238
350,1835,37,22.745,47.059,81,0.78125,0.78125,46,52.157,54.902,22.353,38.431,21.569,0,100,5.4902,35,22,518.6,406.8,13.906,12.941,0,6371,0,238
350,1835,37,22.745,38.431,81,0.78125,0.78125,46,52.157,54.902,22.353,38.431,21.569,0,100,5.4902,35,22,518.6,406.8,13.906,12.941,0,6371,0,238
352,1871.8,39,21.569,38.431,81,3.125,-5.4688,38,52.157,54.902,22.353,38.431,21.569,0,100,5.4902,35,25,518.6,406.8,13.906,12.941,0,6371,0,238
352,1871.8,39,21.569,38.431,81,3.125,-5.4688,38,50.196,54.902,22.353,38.431,21.569,0,100,5.4902,35,25,522.4,408.2,13.906,13.333,0,6371,0,238
352,1871.8,39,21.569,38.431,81,3.125,-5.4688,38,50.196,54.118,21.961,38.039,21.569,0,100,5.4902,35,25,522.4,408.2,13.925,13.333,0,6371,0,238
352,1871.8,39,21.569,38.431,81,3.125,-5.4688,38,50.196,54.118,21.961,38.039,21.569,0,100,5.4902,35,25,522.4,408.2,13.925,13.333,0,6371,0,238
354,1927.2,39,18.824,25.882,81,0,-6.25,23,50.196,54.118,21.961,38.039,21.569,0,100,5.4902,35,15,522.4,408.2,13.925,13.333,0,6371,0,238
354,1927.2,39,18.824,25.882,81,0,-6.25,23,52.157,54.118,21.961,38.039,21.569,0,100,5.4902,35,15,522.4,408.2,13.925,12.941,0,6371,0,238
354,1927.2,39,18.824,25.882,81,0,-6.25,23,52.157,50.98,18.039,33.725,18.824,0,100,0,35,15,524,408.9,13.886,12.941,0,6371,0,238
354,1927.2,39,18.824,23.137,81,0,0,23,52.157,50.98,18.039,33.725,18.824,0,100,0,35,15,524,408.9,13.886,12.941,0,6371,0,238
356,1695.2,38,19.216,23.137,81,0,0,23,52.157,50.98,18.039,33.725,18.824,0,100,0,35,10,524,408.9,13.886,12.941,0,6371,0,238
356,1695.2,38,19.216,23.137,81,0,0,23,51.373,50.98,18.039,33.725,18.824,0,100,0,35,10,521.6,408.7,13.925,0,0,6371,0,238
356,1695.2,38,19.216,23.137,81,0,0,23,51.373,53.725,21.176,37.255,20.784,0,100,1.5686,35,10,521.6,408.7,13.925,0,0,6371,0,238
356,1647.5,34,21.176,41.569,81,2.3438,3.9062,42,51.373,53.725,21.176,37.255,20.784,0,100,1.5686,35,22,521.6,408.7,13.925,0,0,6371,0,238
358,1647.5,34,21.176,41.569,82,2.3438,3.9062,42,54.902,53.725,21.176,37.255,20.784,0,100,1.5686,35,22,521.6,408.7,13.925,12.941,0,6371,0,238
358,1647.5,34,21.176,41.569,82,2.3438,3.9062,42,54.902,52.941,20.784,36.471,20,0,100,1.1765,35,22,518.9,408.3,13.808,12.941,0,6371,0,238
358,1647.5,34,21.176,41.569,82,2.3438,3.9062,42,54.902,52.941,20.784,36.471,20,0,100,1.1765,35,22,518.9,408.3,13.808,12.941,0,6372,0,238
360,1580.2,34,18.824,24.706,82,0,-2.3438,23,54.902,52.941,20.784,36.471,20,0,100,1.1765,35,20,518.9,408.3,13.808,12.941,0,6372,0,238
360,1580.2,34,18.824,24.706,82,0,-2.3438,23,53.333,52.941,20.784,36.471,20,0,100,1.1765,35,20,518.9,408.3,13.808,12.941,0,6372,0,238
360,1580.2,34,18.824,24.706,82,0,-2.3438,23,53.333,50.196,16.078,31.765,16.471,0,100,0,35,20,517.1,407.9,13.769,12.941,0,6372,0,238
360,1580.2,34,18.824,21.961,82,0,0,23,53.333,50.196,16.078,31.765,16.471,0,100,0,35,20,517.1,407.9,13.769,12.941,0,6372,0,238
361,828.75,33,16.078,21.961,82,0,0,22,53.333,50.196,16.078,31.765,16.471,0,100,0,36,0,517.1,407.9,13.769,12.941,0,6372,0,238
361,828.75,33,16.078,21.961,82,0,0,22,54.51,50.196,16.078,31.765,16.471,0,100,0,36,0,515.3,407.2,13.574,13.333,0,6372,0,238
361,828.75,33,16.078,21.961,82,0,0,22,54.51,47.451,16.078,31.765,16.078,0,100,0,36,0,515.3,407.2,13.574,13.333,0,6372,0,238
361,722.5,29,16.078,29.412,82,0,-3.125,28,54.51,47.451,16.078,31.765,16.078,0,100,0,36,0,515.3,407.2,13.574,13.333,0,6372,0,238
363,722.5,29,16.078,29.412,82,0,-3.125,28,54.51,47.451,16.078,31.765,16.078,0,100,0,36,0,515.3,407.2,13.574,13.333,0,6372,0,238
363,722.5,29,16.078,29.412,82,0,-3.125,28,61.961,47.451,16.078,31.765,16.078,0,100,0,36,0,512.5,407.2,13.574,12.941,0,6372,0,238
363,722.5,29,16.078,29.412,82,0,-3.125,28,61.961,47.451,16.078,31.765,16.078,0,100,0,36,0,512.5,405.7,13.886,12.941,0,6372,0,238
363,722.5,29,16.078,30.196,82,0,-4.6875,31,61.961,47.451,16.078,31.765,16.078,0,100,0,36,0,512.5,405.7,13.886,12.941,0,6372,0,238
367,568.75,6,16.078,30.196,82,0,-4.6875,31,61.961,47.451,16.078,31.765,16.078,0,100,0,36,7,512.5,405.7,13.886,12.941,0,6372,0,238
367,568.75,6,16.078,30.196,82,0,-4.6875,31,56.471,47.451,16.078,31.765,16.078,0,100,0,36,7,510.6,404.6,13.808,12.941,0,6372,0,238
367,568.75,6,16.078,30.196,82,0,-4.6875,31,56.471,47.451,19.216,36.863,18.824,0,100,0,36,7,510.6,404.6,13.808,12.941,0,6372,0,238
367,997.5,4,20.392,61.569,82,0,-3.125,59,56.471,47.451,19.216,36.863,18.824,0,100,0,37,11,510.6,404.6,13.808,12.941,0,6372,0,238
369,997.5,4,20.392,61.569,82,0,-3.125,59,52.549,47.451,19.216,36.863,18.824,0,100,0,37,11,510.6,404.6,13.808,16.471,0,6372,0,238
369,997.5,4,20.392,61.569,82,0,-3.125,59,52.549,56.471,26.667,42.745,23.529,0,100,7.0588,37,11,509.3,403.6,13.847,16.471,0,6372,0,238
369,997.5,4,20.392,61.569,82,0,-3.125,59,52.549,56.471,26.667,42.745,23.529,0,100,7.0588,37,11,509.3,403.6,13.847,16.471,0,6372,0,238
371,1824,13,17.647,21.176,82,0,-0.78125,20,52.549,56.471,26.667,42.745,23.529,0,100,7.0588,36,13,509.3,403.6,13.847,16.471,0,6372,0,238
371,1824,13,17.647,21.176,82,0,-0.78125,20,47.451,56.471,26.667,42.745,23.529,0,100,7.0588,36,13,509.3,403.6,13.847,14.51,0,6372,0,238
371,1824,13,17.647,21.176,82,0,-0.78125,20,47.451,63.529,30.588,46.667,28.627,0,100,10.98,36,13,510,403.3,13.847,14.51,0,6372,0,238
371,1824,13,17.647,76.471,82,-1.5625,1.5625,73,47.451,63.529,30.588,46.667,28.627,0,100,10.98,36,13,510,403.3,13.847,14.51,0,6372,0,238
373,1756.2,21,24.706,76.471,82,-1.5625,1.5625,73,47.451,63.529,30.588,46.667,28.627,0,100,10.98,36,17,510,403.3,13.847,14.51,0,6372,0,238
373,1756.2,21,24.706,76.471,82,-1.5625,1.5625,73,35.294,63.529,30.588,46.667,28.627,0,100,10.98,36,17,510,403.3,13.847,12.941,0,6372,0,238
373,1756.2,21,24.706,76.471,82,-1.5625,1.5625,73,35.294,65.882,30.98,46.667,30.196,0,100,10.98,36,17,513.5,404.6,13.847,12.941,0,6372,0,238
373,1756.2,21,24.706,90.196,82,-1.5625,2.3438,73,35.294,65.882,30.98,46.667,30.196,0,100,10.98,36,17,513.5,404.6,13.847,12.941,0,6372,0,238
375,1417,27,27.059,90.196,82,-1.5625,2.3438,87,35.294,65.882,30.98,46.667,30.196,0,100,10.98,35,10,513.5,404.6,13.847,12.941,0,6372,0,238
375,1417,27,27.059,90.196,82,-1.5625,2.3438,87,52.549,65.882,30.98,46.667,30.196,0,100,10.98,35,10,516.1,405.8,13.867,13.333,0,6372,0,238
375,1417,27,27.059,90.196,82,-1.5625,2.3438,87,52.549,59.608,26.667,42.745,25.49,0,100,6.6667,35,10,516.1,405.8,13.867,13.333,0,6372,0,238
375,1751.5,34,23.922,67.843,82,-0.78125,-3.125,63,52.549,59.608,26.667,42.745,25.49,0,100,6.6667,35,18,516.1,405.8,13.867,13.333,0,6372,0,238
377,1751.5,34,23.922,67.843,82,-0.78125,-3.125,63,54.902,59.608,26.667,42.745,25.49,0,100,6.6667,35,18,516.1,405.8,13.867,12.941,0,6372,0,238
377,1751.5,34,23.922,67.843,82,-0.78125,-3.125,63,54.902,53.725,21.569,37.647,25.49,0,100,2.3529,35,18,522.8,409.1,13.867,12.941,0,6372,0,238
377,1751.5,34,23.922,67.843,82,-0.78125,-3.125,63,54.902,53.725,21.569,37.647,21.176,0,100,2.3529,35,18,522.8,409.1,13.867,12.941,0,6372,0,238
377,1792,37,21.176,34.902,82,3.125,-7.8125,36,54.902,53.725,21.569,37.647,21.176,0,100,2.3529,35,25,522.8,409.1,13.867,12.941,0,6372,0,238
378,1792,37,21.176,34.902,82,3.125,-7.8125,36,48.235,53.725,21.569,37.647,21.176,0,100,2.3529,35,25,522.8,409.1,13.867,14.51,0,6372,0,238
378,1792,37,21.176,34.902,82,3.125,-7.8125,36,48.235,53.725,21.176,37.255,20.784,0,100,2.3529,35,25,528.5,412.1,13.867,14.51,0,6372,0,238
378,1792,37,21.176,21.961,82,0,-3.125,36,48.235,53.725,21.176,37.255,20.784,0,100,2.3529,35,25,528.5,412.1,13.867,14.51,0,6372,0,238
380,1768.8,37,18.824,21.961,82,0,-3.125,21,48.235,53.725,21.176,37.255,20.784,0,100,2.3529,35,9,528.5,412.1,13.867,14.51,0,6372,0,238
380,1768.8,37,18.824,21.961,82,0,-3.125,21,54.902,53.725,21.176,37.255,20.784,0,100,2.3529,35,9,530.7,414.1,13.867,12.941,0,6372,0,238
380,1768.8,37,18.824,21.961,82,0,-3.125,21,54.902,54.118,21.569,37.255,20.784,0,100,2.3529,35,9,530.7,414.1,13.867,12.941,0,6372,0,238
380,1665.5,35,20.784,34.118,82,3.125,0,34,54.902,54.118,21.569,37.255,20.784,0,100,2.3529,36,24,530.7,414.1,13.867,12.941,0,6372,0,238
382,1665.5,35,20.784,34.118,82,3.125,0,34,57.647,54.118,21.569,37.255,20.784,0,100,2.3529,36,24,530.7,414.1,13.867,12.941,0,6372,0,238
382,1665.5,35,20.784,34.118,82,3.125,0,34,57.647,51.373,21.176,36.863,20.784,0,100,0.39216,36,24,530.7,414.8,13.828,12.941,0,6372,0,238
382,1665.5,35,20.784,34.118,82,3.125,0,34,57.647,51.373,21.176,36.863,19.608,0,100,0.39216,36,24,530.7,414.8,13.828,12.941,0,6372,0,238
382,1665.5,35,20.784,28.235,82,4.6875,0,34,57.647,51.373,21.176,36.863,19.608,0,100,0.39216,36,24,530.7,414.8,13.828,12.941,0,6372,0,238
386,1632.8,33,19.608,28.235,82,4.6875,0,29,57.647,51.373,21.176,36.863,19.608,0,100,0.39216,36,25,530.7,414.8,13.828,12.941,0,6372,0,238
386,1632.8,33,19.608,28.235,82,4.6875,0,29,53.333,51.373,21.176,36.863,19.608,0,100,0.39216,36,25,530.2,416,13.925,17.647,0,6372,0,238
386,1632.8,33,19.608,28.235,82,4.6875,0,29,53.333,52.941,22.353,38.039,20.392,0,100,1.1765,36,25,530.2,416,13.925,17.647,0,6372,0,238
386,1661.5,34,20.392,32.157,82,3.9062,0,33,53.333,52.941,22.353,38.039,20.392,0,100,1.1765,36,25,530.2,416,13.925,17.647,0,6372,0,238
388,1661.5,34,20.392,32.157,82,3.9062,0,33,54.902,52.941,22.353,38.039,20.392,0,100,1.1765,36,25,530.2,416,13.925,18.824,0,6372,0,238
388,1661.5,34,20.392,32.157,82,3.9062,0,33,54.902,49.804,16.078,31.765,20.392,0,100,0,36,25,530,416.1,13.906,18.824,0,6372,0,238
388,1661.5,34,20.392,32.157,83,3.9062,0,33,54.902,49.804,16.078,31.765,17.255,0,100,0,36,25,530,416.1,13.906,18.824,0,6372,0,238
388,1651.5,35,18.824,18.824,83,0,0,19,54.902,49.804,16.078,31.765,17.255,0,100,0,36,3,530,416.1,13.906,18.824,0,6372,0,238
390,1651.5,35,18.824,18.824,83,0,0,19,54.118,49.804,16.078,31.765,17.255,0,100,0,36,3,530,416.1,13.906,12.941,0,6372,0,238
390,1651.5,35,18.824,18.824,83,0,0,19,54.118,50.98,20.392,36.078,18.824,0,100,1.1765,36,3,529.4,415.8,13.906,12.941,0,6372,0,238
390,1651.5,35,18.824,22.745,83,4.6875,-3.125,19,54.118,50.98,20.392,36.078,18.824,0,100,1.1765,36,3,529.4,415.8,13.906,12.941,0,6372,0,238
392,1603.8,34,19.608,22.745,83,4.6875,-3.125,28,54.118,50.98,20.392,36.078,18.824,0,100,1.1765,36,24,529.4,415.8,13.906,12.941,0,6372,0,238
392,1603.8,34,19.608,22.745,83,4.6875,-3.125,28,53.725,50.98,20.392,36.078,18.824,0,100,1.1765,36,24,528.6,415.2,13.867,14.118,0,6372,0,238
392,1603.8,34,19.608,22.745,83,4.6875,-3.125,28,53.725,50.98,16.078,31.765,18.824,0,100,0,36,24,528.6,415.2,13.867,14.118,0,6372,0,238
392,1603.8,34,19.608,34.118,83,4.6875,-3.125,28,53.725,50.98,16.078,31.765,18.824,0,100,0,36,24,528.6,415.2,13.867,14.118,0,6372,0,238
394,1540.5,33,20.392,34.118,83,3.125,-3.125,34,53.725,50.98,16.078,31.765,18.824,0,100,0,36,22,528.6,415.2,13.867,14.118,0,6372,0,238
394,1540.5,33,20.392,34.118,83,3.125,-3.125,34,53.333,50.98,16.078,31.765,18.824,0,100,0,36,22,528.2,414.6,13.867,16.863,0,6372,0,238
394,1540.5,33,20.392,34.118,83,3.125,-3.125,34,53.333,53.725,21.176,37.255,20.784,0,100,2.3529,36,22,528.2,414.6,13.867,16.863,0,6372,0,238
394,1564,32,20.392,35.294,83,3.125,0,35,53.333,53.725,21.176,37.255,20.784,0,100,2.3529,36,23,528.2,414.6,13.867,16.863,0,6372,0,238
395,1564,32,20.784,35.294,83,3.125,0,35,53.333,53.725,21.176,37.255,20.784,0,100,2.3529,36,23,528.2,414.6,13.867,16.863,0,6372,0,238
395,1564,32,20.784,35.294,83,3.125,0,35,55.686,53.725,21.176,37.255,20.784,0,100,1.9608,36,23,528.1,414.3,13.867,16.471,0,6372,0,238
395,1564,32,20.784,35.294,83,3.125,0,35,55.686,53.725,21.569,37.255,21.176,0,100,1.9608,36,23,528.1,414.3,13.867,16.471,0,6372,0,238
395,1582,32,20.784,38.431,83,2.3438,-4.6875,38,55.686,53.725,21.569,37.255,21.176,0,100,1.9608,36,22,528.1,414.3,13.867,16.471,0,6372,0,238
397,1582,32,20.784,38.431,83,2.3438,-4.6875,38,52.157,53.725,21.569,37.255,21.176,0,100,1.9608,36,22,528.1,414.3,13.867,18.431,0,6372,0,238
397,1582,32,20.784,38.431,83,2.3438,-4.6875,38,52.157,53.333,20.784,36.863,20.392,0,100,1.9608,36,22,528.3,413.8,13.867,18.431,0,6372,0,238
397,1582,32,20.784,35.294,83,2.3438,-4.6875,38,52.157,53.333,20.784,36.863,20.392,0,100,1.9608,36,22,528.3,413.8,13.867,18.431,0,6372,0,238
399,1589,32,20.784,35.294,83,3.125,-4.6875,36,52.157,53.333,20.784,36.863,20.392,0,100,1.9608,36,23,528.3,413.8,13.867,18.431,0,6372,0,238
399,1589,32,20.784,35.294,83,3.125,-4.6875,36,53.333,53.333,20.784,36.863,20.392,0,100,1.9608,36,23,528.7,413.3,13.867,20.392,0,6372,0,238
