ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
80,1396,5,21.961,53.333,44,0.78125,-2.3438,52,25.098,54.118,21.961,38.039,21.176,0,100,2.3529,35,21,371.9,87.9,14.082,0,0,6787,0,255
80,1396,5,21.961,53.333,44,0.78125,-2.3438,52,21.961,54.118,21.961,38.039,21.176,0,100,2.3529,35,21,376.4,90.5,14.082,0,0,6787,0,255
80,1396,5,21.961,53.333,44,0.78125,-2.3438,52,21.961,51.373,16.078,31.765,18.824,0,100,0,35,21,376.4,90.5,14.082,0,0,6787,0,255
80,1396,5,21.961,53.333,45,0.78125,-2.3438,52,21.961,51.373,16.078,31.765,18.824,0,100,0,35,21,376.4,90.5,14.082,0,0,6787,0,255
80,896.75,12,20,41.176,45,2.3438,0,50,21.961,51.373,16.078,31.765,18.824,0,100,0,35,13,376.4,90.5,14.082,0,0,6787,0,255
82,896.75,12,20,41.176,45,2.3438,0,50,21.176,51.373,16.078,31.765,18.824,0,100,0,35,13,376.4,90.5,14.082,0,0,6787,0,255
82,896.75,12,20,41.176,45,2.3438,0,50,21.176,51.373,16.078,31.765,18.824,0,100,0,35,13,380.7,93.2,14.023,0,0,6787,0,255
82,896.75,12,20,38.824,45,3.125,-0.78125,50,21.176,51.373,16.078,31.765,18.824,0,100,0,35,13,380.7,93.2,14.023,0,0,6787,0,255
84,878,13,18.824,38.824,45,3.125,-0.78125,39,21.176,51.373,16.078,31.765,18.824,0,100,0,35,6,380.7,93.2,14.023,0,0,6787,0,255
84,878,13,18.824,38.824,45,3.125,-0.78125,39,21.961,51.373,16.078,31.765,18.824,0,100,0,35,6,384.3,95.7,14.082,0,0,6787,0,255
84,878,13,18.824,38.824,45,3.125,-0.78125,39,21.961,50.98,16.078,31.765,18.824,0,100,0,35,6,384.3,95.7,14.082,0,0,6787,0,255
84,874,13,21.176,41.176,45,1.5625,-2.3438,53,21.961,50.98,16.078,31.765,18.824,0,100,0,35,-3,384.3,95.7,14.082,0,0,6787,0,255
86,874,13,21.176,41.176,45,1.5625,-2.3438,53,21.961,50.98,16.078,31.765,18.824,0,100,0,35,-3,384.3,95.7,14.082,0,0,6787,0,255
86,874,13,21.176,41.176,45,1.5625,-2.3438,53,21.961,52.941,19.608,35.294,18.824,0,100,1.5686,35,-3,386,97,14.062,0,0,6787,0,255
86,874,13,21.176,41.176,45,1.5625,-2.3438,53,21.961,52.941,19.608,35.294,20,0,100,1.5686,35,-3,386,97,14.062,0,0,6787,0,255
86,1092.8,14,20,45.098,45,2.3438,-3.125,46,21.961,52.941,19.608,35.294,20,0,100,1.5686,35,19,386,97,14.062,0,0,6787,0,255
87,1092.8,14,20,45.098,45,2.3438,-3.125,46,22.745,52.941,19.608,35.294,20,0,100,1.5686,35,19,386,97,14.062,0,0,6787,0,255
87,1092.8,14,20,45.098,46,2.3438,-3.125,46,22.745,52.941,20.392,36.471,20.392,0,100,1.5686,35,19,390.2,99.9,14.062,0,0,6787,0,255
87,1092.8,14,20,42.745,46,2.3438,2.3438,46,22.745,52.941,20.392,36.471,20.392,0,100,1.5686,35,19,390.2,99.9,14.062,0,0,6787,0,255
89,1156.2,15,20.392,42.745,46,2.3438,2.3438,44,22.745,52.941,20.392,36.471,20.392,0,100,1.5686,35,19,390.2,99.9,14.062,0,0,6787,0,255
89,1156.2,15,20.392,42.745,46,2.3438,2.3438,44,21.176,52.941,20.392,36.471,20.392,0,100,1.5686,35,19,394.5,102.9,14.062,0,0,6787,0,255
89,1156.2,15,20.392,42.745,46,2.3438,2.3438,44,21.176,52.941,20.392,36.078,20.392,0,100,1.1765,35,19,394.5,102.9,14.082,0,0,6787,0,255
89,1237.5,16,20.392,41.176,46,3.125,-1.5625,40,21.176,52.941,20.392,36.078,20.392,0,100,1.1765,35,20,394.5,102.9,14.082,0,0,6787,0,255
91,1237.5,16,20.392,41.176,46,3.125,-1.5625,40,21.176,52.941,20.392,36.078,20.392,0,100,1.1765,35,20,394.5,102.9,14.082,0,0,6787,0,255
91,1237.5,16,20.392,41.176,46,3.125,-1.5625,40,24.314,52.941,20.392,36.078,20.392,0,100,1.1765,35,20,399,106,14.082,0,0,6787,0,255
91,1237.5,16,20.392,41.176,46,3.125,-1.5625,40,24.314,52.549,20.392,36.471,20.392,0,100,1.1765,35,20,399,106,14.082,0,0,6787,0,255
91,1267,18,20.392,41.961,46,2.3438,-0.78125,41,24.314,52.549,20.392,36.471,20.392,0,100,1.1765,35,20,399,106,14.082,0,0,6787,0,255
93,1267,18,20.784,41.961,46,2.3438,-0.78125,41,24.314,52.549,20.392,36.471,20.392,0,100,1.1765,35,20,399,106,14.082,0,0,6787,0,255
93,1267,18,20.784,41.961,46,2.3438,-0.78125,41,24.314,53.333,20.392,36.471,20.392,0,100,1.5686,35,20,403.6,109.4,14.101,0,0,6787,0,255
93,1267,18,20.784,41.961,46,2.3438,-0.78125,41,24.314,53.333,20.784,36.863,20.784,0,100,1.5686,35,20,403.6,109.4,14.101,0,0,6787,0,255
93,1352.2,18,21.176,42.745,46,2.3438,0.78125,43,24.314,53.333,20.784,36.863,20.784,0,100,1.5686,35,21,403.6,109.4,14.101,0,0,6787,0,255
95,1352.2,18,21.176,42.745,46,2.3438,0.78125,43,21.176,53.333,20.784,36.863,20.784,0,100,1.5686,35,21,403.6,109.4,14.101,0,0,6787,0,255
95,1352.2,18,21.176,42.745,47,2.3438,0.78125,43,21.176,53.333,20.784,36.863,20.784,0,100,1.9608,35,21,406.1,111.3,14.101,0,0,6787,0,255
95,1352.2,18,21.176,39.608,47,2.3438,0.78125,43,21.176,53.333,20.784,36.863,20.784,0,100,1.9608,35,21,406.1,111.3,14.101,0,0,6787,0,255
97,1450,21,21.176,39.608,47,3.125,0,41,21.176,53.333,20.784,36.863,20.784,0,100,1.9608,35,23,406.1,111.3,14.101,0,0,6787,0,255
97,1450,21,21.176,39.608,47,3.125,0,41,24.314,53.333,20.784,36.863,20.784,0,100,1.9608,35,23,411.2,115.1,14.101,0,0,6787,0,255
97,1450,21,21.176,39.608,47,3.125,0,41,24.314,51.765,21.569,37.255,19.216,0,100,0.39216,35,23,411.2,115.1,14.14,0,0,6787,0,255
97,1485,21,21.176,28.627,47,4.6875,-4.6875,29,24.314,51.765,21.569,37.255,19.216,0,100,0.39216,35,23,411.2,115.1,14.14,0,0,6787,0,255
99,1485,21,20,28.627,47,4.6875,-4.6875,29,24.314,51.765,21.569,37.255,19.216,0,100,0.39216,35,26,411.2,115.1,14.14,0,0,6787,0,255
99,1485,21,20,28.627,47,4.6875,-4.6875,29,24.314,52.157,21.569,37.255,19.216,0,100,0.78431,35,26,415.7,118.9,14.14,0,0,6787,0,255
99,1485,21,20,28.627,47,4.6875,-4.6875,29,24.314,52.157,21.961,37.647,19.608,0,100,0.78431,35,26,415.7,118.9,14.14,0,0,6787,0,255
99,1579.5,21,20,30.196,47,4.6875,-2.3438,30,24.314,52.157,21.961,37.647,19.608,0,100,0.78431,35,28,415.7,118.9,14.14,0,0,6787,0,255
100,1579.5,21,20,30.196,47,4.6875,-2.3438,30,24.314,52.157,21.961,37.647,19.608,0,100,0.78431,35,28,415.7,118.9,14.14,0,0,6787,0,255
100,1579.5,21,20,30.196,48,4.6875,-2.3438,30,24.314,52.157,21.961,37.647,19.608,0,100,0.78431,35,28,419.6,118.9,14.14,0,0,6787,0,255
100,1579.5,21,20,30.196,48,4.6875,-2.3438,30,24.314,50.196,20,35.686,18.039,0,100,1.5686,35,28,419.6,125.8,14.14,0,0,6787,0,255
100,1377.2,21,20,27.843,48,4.6875,-3.9062,27,24.314,50.196,20,35.686,18.039,0,100,1.5686,35,28,419.6,125.8,14.14,0,0,6787,0,255
104,1377.2,20,18.824,27.843,48,4.6875,-3.9062,27,24.314,50.196,20,35.686,18.039,0,100,1.5686,35,23,419.6,125.8,14.14,0,0,6787,0,255
104,1377.2,20,18.824,27.843,48,4.6875,-3.9062,27,24.314,50.196,20,35.686,18.039,0,100,0,35,23,424.9,128.8,14.082,0,0,6787,0,255
104,1377.2,20,18.824,27.843,48,4.6875,-3.9062,27,24.314,50.98,16.078,31.765,18.824,0,100,0,35,23,424.9,128.8,14.082,0,0,6787,0,255
104,1322.5,19,21.961,49.804,48,0.78125,-7.8125,54,24.314,50.98,16.078,31.765,18.824,0,100,0,35,18,424.9,128.8,14.082,0,0,6787,0,255
106,1322.5,19,21.961,49.804,48,0.78125,-7.8125,54,24.314,50.98,16.078,31.765,18.824,0,100,0,35,18,424.9,128.8,14.082,0,0,6787,0,255
106,1322.5,19,21.961,49.804,48,0.78125,-7.8125,54,24.314,53.333,20,36.471,20,0,100,1.5686,35,18,426.5,130.6,14.101,0,0,6787,0,255
106,1322.5,19,21.961,49.804,48,0.78125,-7.8125,54,24.314,53.333,20,36.471,20,0,100,1.5686,35,18,426.5,130.6,14.101,0,0,6787,0,255
108,1492,20,18.824,43.922,48,2.3438,-3.125,34,24.314,53.333,20,36.471,20,0,100,1.5686,35,24,426.5,130.6,14.101,0,0,6787,0,255
108,1492,20,18.824,43.922,49,2.3438,-3.125,34,23.922,53.333,20,36.471,20,0,100,1.5686,35,24,426.5,130.6,14.101,0,0,6787,0,255
108,1492,20,18.824,43.922,49,2.3438,-3.125,34,23.922,55.294,22.745,38.824,22.745,0,100,3.5294,35,24,429.8,134.2,14.082,0,0,6787,0,255
108,1492,20,18.824,65.882,49,0.78125,-5.4688,63,23.922,55.294,22.745,38.824,22.745,0,100,3.5294,35,24,429.8,134.2,14.082,0,0,6787,0,255
110,1117,22,22.353,65.882,49,0.78125,-5.4688,63,23.922,55.294,22.745,38.824,22.745,0,100,3.5294,35,15,429.8,134.2,14.082,0,0,6787,0,255
110,1117,22,22.353,65.882,50,0.78125,-5.4688,63,21.961,55.294,22.745,38.824,22.745,0,100,3.5294,35,15,434.1,138.3,14.082,0,0,6787,0,255
110,1117,22,22.353,65.882,50,0.78125,-5.4688,63,21.961,53.333,21.569,37.255,20.784,0,100,1.9608,35,15,434.1,138.3,14.082,0,0,6787,0,255
110,1117,22,22.353,52.549,50,0.78125,0,63,21.961,53.333,21.569,37.255,20.784,0,100,1.9608,35,15,434.1,138.3,14.082,0,0,6787,0,255
112,1278.8,26,20.784,52.549,50,0.78125,0,50,21.961,53.333,21.569,37.255,20.784,0,100,1.9608,35,19,434.1,138.3,14.082,0,0,6787,0,255
112,1278.8,26,20.784,52.549,50,0.78125,0,50,21.176,53.333,21.569,37.255,20.784,0,100,1.9608,35,19,438.5,142.8,14.082,0,0,6787,0,255
112,1278.8,26,20.784,52.549,50,0.78125,0,50,21.176,53.725,21.176,36.863,21.176,0,100,1.9608,35,19,438.5,142.8,14.082,0,0,6787,0,255
112,1318.8,28,20.392,39.608,50,2.3438,0,41,21.176,53.725,21.176,36.863,21.176,0,100,1.9608,35,21,438.5,142.8,14.082,0,0,6787,0,255
114,1318.8,28,20.392,39.608,51,2.3438,0,41,21.961,53.725,21.176,36.863,21.176,0,100,1.9608,35,21,438.5,142.8,14.082,0,0,6787,0,255
114,1318.8,28,20.392,39.608,51,2.3438,0,41,21.961,52.157,20,35.686,21.176,0,100,0.78431,35,21,440.7,147.3,14.101,0,0,6787,0,255
114,1318.8,28,20.392,39.608,51,2.3438,0,41,21.961,52.157,20,35.686,19.608,0,100,0.78431,35,21,440.7,147.3,14.101,0,0,6787,0,255
114,1304.5,27,20,33.725,51,3.9062,-0.78125,34,21.961,52.157,20,35.686,19.608,0,100,0.78431,35,22,440.7,147.3,14.101,0,0,6787,0,255
115,1304.5,27,20,33.725,51,3.9062,-0.78125,34,23.922,52.157,20,35.686,19.608,0,100,0.78431,35,22,440.7,147.3,14.101,0,0,6787,0,255
115,1304.5,27,20,33.725,51,3.9062,-0.78125,34,23.922,50.98,16.078,31.765,18.824,0,100,0,35,22,444.6,149.4,14.082,0,0,6787,0,255
115,1304.5,27,20,28.627,51,4.6875,0,34,23.922,50.98,16.078,31.765,18.824,0,100,0,35,22,444.6,149.4,14.082,0,0,6787,0,255
117,1239.8,26,18.824,28.627,51,4.6875,0,28,23.922,50.98,16.078,31.765,18.824,0,100,0,35,7,444.6,149.4,14.082,0,0,6787,0,255
117,1239.8,26,18.824,28.627,51,4.6875,0,28,23.922,50.98,16.078,31.765,18.824,0,100,0,35,7,447.5,153.5,14.082,0,0,6787,0,255
117,1239.8,26,18.824,28.627,51,4.6875,0,28,23.922,50.98,16.078,31.765,18.824,0,100,0,35,7,447.5,153.5,14.062,0,0,6787,0,255
117,1133.5,24,18.824,30.588,51,4.6875,-3.125,31,23.922,50.98,16.078,31.765,18.824,0,100,0,35,4,447.5,153.5,14.062,0,0,6787,0,255
119,1133.5,24,18.824,30.588,51,4.6875,-3.125,31,23.922,50.98,16.078,31.765,18.824,0,100,0,35,4,447.5,153.5,14.062,0,0,6787,0,255
119,1133.5,24,18.824,30.588,51,4.6875,-3.125,31,23.922,50.98,16.078,31.765,18.824,0,100,0,35,4,449.7,157.1,14.042,0,0,6787,0,255
119,1133.5,24,18.824,30.588,51,4.6875,-3.125,31,23.922,50.98,16.078,31.765,18.824,0,100,0,35,4,449.7,157.1,14.042,0,0,6788,0,255
119,1133.5,24,18.824,32.941,51,3.9062,-2.3438,31,23.922,50.98,16.078,31.765,18.824,0,100,0,35,4,449.7,157.1,14.042,0,0,6788,0,255
122,867,20,18.824,32.941,51,3.9062,-2.3438,38,23.922,50.98,16.078,31.765,18.824,0,100,0,35,9,449.7,157.1,14.042,0,0,6788,0,255
122,867,20,18.824,32.941,51,3.9062,-2.3438,38,25.882,50.98,16.078,31.765,18.824,0,100,0,35,9,452,162.1,14.003,0,0,6788,0,255
122,867,20,18.824,32.941,51,3.9062,-2.3438,38,25.882,50.98,16.078,31.765,18.824,0,100,0,35,9,452,162.1,14.003,0,0,6788,0,255
122,894.5,17,16.471,27.451,51,4.6875,-0.78125,26,25.882,50.98,16.078,31.765,18.824,0,100,0,35,3,452,162.1,14.003,0,0,6788,0,255
124,894.5,17,16.471,27.451,52,4.6875,-0.78125,26,23.922,50.98,16.078,31.765,18.824,0,100,0,35,3,452,162.1,14.003,0,0,6788,0,255
124,894.5,17,16.471,27.451,52,4.6875,-0.78125,26,23.922,48.235,16.078,31.765,16.471,0,100,0,35,3,453,165,14.062,0,0,6788,0,255
124,894.5,17,16.471,27.451,52,4.6875,-0.78125,26,23.922,48.235,16.078,31.765,16.471,0,100,0,35,3,453,165,14.062,0,0,6788,0,255
124,823.25,12,16.471,26.667,52,4.6875,-4.6875,26,23.922,48.235,16.078,31.765,16.471,0,100,0,35,7,453,165,14.062,0,0,6788,0,255
126,823.25,12,16.471,26.667,52,4.6875,-4.6875,26,20.392,48.235,16.078,31.765,16.471,0,100,0,35,7,453,165,14.062,0,0,6788,0,255
126,823.25,12,16.471,26.667,52,4.6875,-4.6875,26,20.392,49.804,28.627,45.098,19.608,0,100,0.78431,35,7,453.3,167.5,14.082,0,0,6788,0,255
126,823.25,12,16.471,87.059,52,0,-6.25,26,20.392,49.804,28.627,45.098,19.608,0,100,0.78431,35,7,453.3,167.5,14.082,0,0,6788,0,255
128,933.5,10,22.353,87.059,53,0,-6.25,84,20.392,49.804,28.627,45.098,19.608,0,100,0.78431,35,-4,453.3,167.5,14.082,0,0,6788,0,255
128,933.5,10,22.353,87.059,53,0,-6.25,84,21.176,49.804,28.627,45.098,19.608,0,100,0.78431,35,-4,454.1,169.1,14.082,0,0,6788,0,255
128,933.5,10,22.353,87.059,53,0,-6.25,84,21.176,52.549,23.922,40,20.392,0,100,3.1373,35,-4,454.1,169.1,14.082,0,0,6788,0,255
128,1356.2,16,21.176,41.961,53,2.3438,-0.78125,43,21.176,52.549,23.922,40,20.392,0,100,3.1373,35,20,454.1,169.1,14.082,0,0,6788,0,255
130,1356.2,16,21.176,41.961,53,2.3438,-0.78125,43,19.216,52.549,23.922,40,20.392,0,100,3.1373,35,20,454.1,169.1,14.082,0,0,6788,0,255
130,1356.2,16,21.176,41.961,53,2.3438,-0.78125,43,19.216,52.549,23.922,40,20.392,0,100,2.7451,35,20,456,172.4,14.121,0,0,6788,0,255
130,1356.2,16,21.176,41.961,53,2.3438,-0.78125,43,19.216,51.765,21.176,37.255,19.216,0,100,2.7451,35,20,456,172.4,14.121,0,0,6788,0,255
130,1481.2,21,18.824,34.118,53,3.9062,0,34,19.216,51.765,21.176,37.255,19.216,0,100,2.7451,35,24,456,172.4,14.121,0,0,6788,0,255
132,1481.2,21,18.824,34.118,53,3.9062,0,34,23.922,51.765,21.176,37.255,19.216,0,100,2.7451,35,24,456,172.4,14.121,0,0,6788,0,255
132,1481.2,21,18.824,34.118,53,3.9062,0,34,23.922,51.373,18.824,34.51,18.824,0,100,0,35,24,457.8,175.7,14.042,0,0,6788,0,255
132,1481.2,21,18.824,34.118,53,3.9062,0,34,23.922,51.373,18.824,34.51,18.824,0,100,0,35,24,457.8,175.7,14.042,0,0,6788,0,255
134,1378.8,20,20,30.98,53,3.9062,0,31,23.922,51.373,18.824,34.51,18.824,0,100,0,35,20,457.8,175.7,14.042,0,0,6788,0,255
134,1378.8,20,20,30.98,53,3.9062,0,31,24.314,51.373,18.824,34.51,18.824,0,100,0,35,20,459.2,175.7,14.042,0,0,6788,0,255
134,1378.8,20,20,30.98,53,3.9062,0,31,24.314,50.98,16.078,31.765,18.824,0,100,0,35,20,459.2,178.9,14.042,0,0,6788,0,255
134,1188.2,20,20,28.627,53,4.6875,-0.78125,29,24.314,50.98,16.078,31.765,18.824,0,100,0,35,20,459.2,178.9,14.042,0,0,6788,0,255
135,1188.2,18,18.824,28.627,54,4.6875,-0.78125,29,24.314,50.98,16.078,31.765,18.824,0,100,0,35,12,459.2,178.9,14.042,0,0,6788,0,255
135,1188.2,18,18.824,28.627,54,4.6875,-0.78125,29,21.961,50.98,16.078,31.765,18.824,0,100,0,35,12,459.8,181.8,14.023,0,0,6788,0,255
135,1188.2,18,18.824,28.627,54,4.6875,-0.78125,29,21.961,50.98,16.078,31.765,18.824,0,100,0,35,12,459.8,181.8,14.023,0,0,6788,0,255
135,970.25,16,18.824,32.157,54,3.9062,0,34,21.961,50.98,16.078,31.765,18.824,0,100,0,35,8,459.8,181.8,14.023,0,0,6788,0,255
137,970.25,16,18.824,32.157,54,3.9062,0,34,23.922,50.98,16.078,31.765,18.824,0,100,0,35,8,459.8,181.8,14.023,0,0,6788,0,255
137,970.25,16,18.824,32.157,54,3.9062,0,34,23.922,50.98,16.078,31.765,18.824,0,100,0,35,8,460.7,183.2,14.003,0,0,6788,0,255
137,970.25,16,18.824,32.157,54,3.9062,0,34,23.922,50.98,16.078,31.765,18.824,0,100,0,35,8,460.7,183.2,14.003,0,0,6788,0,255
139,983.5,11,18.824,35.294,55,3.9062,-0.78125,35,23.922,50.98,16.078,31.765,18.824,0,100,0,35,3,460.7,183.2,14.003,0,0,6788,0,255
139,983.5,11,18.824,35.294,55,3.9062,-0.78125,35,27.059,50.98,16.078,31.765,18.824,0,100,0,35,3,461.4,183.2,14.003,0,0,6788,0,255
139,983.5,11,18.824,35.294,55,3.9062,-0.78125,35,27.059,50.98,16.078,31.765,18.824,0,100,0,35,3,461.4,185.9,13.984,0,0,6788,0,255
139,983.5,11,18.824,35.294,55,3.9062,-0.78125,35,27.059,50.98,16.078,31.765,18.824,0,100,0,35,3,461.4,185.9,13.984,0,0,6788,0,255
139,1487.5,14,18.824,26.667,55,4.6875,0.78125,26,27.059,50.98,16.078,31.765,18.824,0,100,0,35,21,461.4,185.9,13.984,0,0,6788,0,255
143,1487.5,14,18.824,26.667,55,4.6875,0.78125,26,16.863,50.98,16.078,31.765,18.824,0,100,0,35,21,461.4,185.9,13.984,0,0,6788,0,255
143,1487.5,14,18.824,26.667,55,4.6875,0.78125,26,16.863,58.824,26.275,41.961,24.706,0,100,5.8824,35,21,465,192.6,13.847,0,0,6788,0,255
143,1487.5,14,18.824,58.039,55,0.78125,-2.3438,26,16.863,58.824,26.275,41.961,24.706,0,100,5.8824,35,21,465,192.6,13.847,0,0,6788,0,255
145,1296.8,15,20.784,58.039,55,0.78125,-2.3438,53,16.863,58.824,26.275,41.961,24.706,0,100,5.8824,35,17,465,192.6,13.847,0,0,6788,0,255
145,1296.8,15,20.784,58.039,55,0.78125,-2.3438,53,24.314,58.824,26.275,41.961,24.706,0,100,5.8824,35,17,467.8,196.7,14.042,0,0,6788,0,255
145,1296.8,15,20.784,58.039,55,0.78125,-2.3438,53,24.314,50.98,16.078,31.765,18.824,0,100,0,35,17,467.8,196.7,14.042,0,0,6788,0,255
145,1301.5,17,22.353,37.255,55,2.3438,-4.6875,52,24.314,50.98,16.078,31.765,18.824,0,100,0,35,-2,467.8,196.7,14.042,0,0,6788,0,255
147,1301.5,17,22.353,37.255,55,2.3438,-4.6875,52,19.216,50.98,16.078,31.765,18.824,0,100,0,35,-2,467.8,196.7,14.042,0,0,6788,0,255
147,1301.5,17,22.353,37.255,55,2.3438,-4.6875,52,19.216,50.98,16.078,31.765,18.824,0,100,0,35,-2,469.1,198.8,14.042,0,0,6788,0,255
147,1301.5,17,22.353,37.255,55,2.3438,-4.6875,52,19.216,50.98,16.078,31.765,18.824,0,100,0,35,-2,469.1,198.8,14.042,0,0,6788,0,255
147,1284.2,19,19.216,32.549,56,3.9062,-4.6875,34,19.216,50.98,16.078,31.765,18.824,0,100,0,35,21,469.1,198.8,14.042,0,0,6788,0,255
148,1284.2,19,19.216,32.549,56,3.9062,-4.6875,34,23.922,50.98,16.078,31.765,18.824,0,100,0,35,21,469.1,198.8,14.042,0,0,6788,0,255
148,1284.2,19,19.216,32.549,56,3.9062,-4.6875,34,23.922,50.98,16.078,31.765,18.824,0,100,0,35,21,471.4,202.7,14.042,0,0,6788,0,255
148,1284.2,19,19.216,29.804,56,4.6875,-2.3438,34,23.922,50.98,16.078,31.765,18.824,0,100,0,35,21,471.4,202.7,14.042,0,0,6788,0,255
148,1165.5,18,18.824,29.804,56,4.6875,-2.3438,31,23.922,50.98,16.078,31.765,18.824,0,100,0,35,7,471.4,202.7,14.042,0,0,6788,0,255
150,1165.5,18,18.824,29.804,56,4.6875,-2.3438,31,19.216,50.98,16.078,31.765,18.824,0,100,0,35,7,471.4,202.7,14.042,0,0,6788,0,255
150,1165.5,18,18.824,29.804,56,4.6875,-2.3438,31,19.216,62.745,34.902,50.588,31.373,0,100,9.4118,35,7,472.9,206.2,14.101,0,0,6788,0,255
150,1165.5,18,18.824,83.529,56,4.6875,-2.3438,31,19.216,62.745,34.902,50.588,31.373,0,100,9.4118,35,7,472.9,206.2,14.101,0,0,6788,0,255
152,1501.5,18,25.49,83.529,56,0,-3.125,78,19.216,62.745,34.902,50.588,31.373,0,100,9.4118,35,14,472.9,206.2,14.101,0,0,6788,0,255
152,1501.5,18,25.49,83.529,56,0,-3.125,78,25.882,62.745,34.902,50.588,31.373,0,100,9.4118,35,14,477.5,211.9,14.101,0,0,6788,0,255
152,1501.5,18,25.49,83.529,56,0,-3.125,78,25.882,56.078,24.314,40.392,22.353,0,100,6.6667,35,14,477.5,211.9,14.082,0,0,6788,0,255
152,1796,25,25.49,38.039,56,1.5625,1.5625,23,25.882,56.078,24.314,40.392,22.353,0,100,6.6667,35,17,477.5,211.9,14.082,0,0,6788,0,255
154,1796,25,18.039,38.039,56,1.5625,1.5625,23,25.882,56.078,24.314,40.392,22.353,0,100,6.6667,35,17,477.5,211.9,14.082,0,0,6788,0,255
154,1796,25,18.039,38.039,56,1.5625,1.5625,23,17.647,61.569,24.314,40.392,22.353,0,100,9.8039,35,17,482.7,218.3,14.101,0,0,6788,0,255
154,1796,25,18.039,38.039,57,1.5625,1.5625,23,17.647,61.569,28.235,44.314,25.882,0,100,9.8039,35,17,482.7,218.3,14.101,0,0,6788,0,255
154,1400.8,27,23.137,64.706,57,0.78125,-1.5625,63,17.647,61.569,28.235,44.314,25.882,0,100,9.8039,35,16,482.7,218.3,14.101,0,0,6788,0,255
156,1400.8,27,23.137,64.706,57,0.78125,-1.5625,63,28.627,61.569,28.235,44.314,25.882,0,100,9.8039,35,16,482.7,218.3,14.101,0,0,6788,0,255
156,1400.8,27,23.137,64.706,57,0.78125,-1.5625,63,28.627,53.725,22.745,38.824,20.784,0,100,3.5294,35,16,485.4,221.7,14.121,0,0,6788,0,255
156,1400.8,27,23.137,30.98,57,0.78125,-1.5625,63,28.627,53.725,22.745,38.824,20.784,0,100,3.5294,35,16,485.4,221.7,14.121,0,0,6788,0,255
158,1504.5,31,17.647,30.98,57,4.6875,-2.3438,25,28.627,53.725,22.745,38.824,20.784,0,100,3.5294,35,22,485.4,221.7,14.121,0,0,6788,0,255
158,1504.5,31,17.647,30.98,57,4.6875,-2.3438,25,21.176,53.725,22.745,38.824,20.784,0,100,3.5294,35,22,489.9,228.1,14.121,0,0,6788,0,255
158,1504.5,31,17.647,30.98,57,4.6875,-2.3438,25,21.176,49.02,16.078,31.765,18.824,0,100,0,35,22,489.9,228.1,14.101,0,0,6788,0,255
158,1377.2,30,17.647,26.275,58,1.5625,0,26,21.176,49.02,16.078,31.765,18.824,0,100,0,35,5,489.9,228.1,14.101,0,0,6788,0,255
160,1377.2,30,18.824,26.275,58,1.5625,0,26,21.176,49.02,16.078,31.765,18.824,0,100,0,35,5,489.9,228.1,14.101,0,0,6788,0,255
160,1377.2,30,18.824,26.275,58,1.5625,0,26,21.176,49.02,16.078,31.765,18.824,0,100,0,35,5,492.7,228.1,14.101,0,0,6788,0,255
160,1377.2,30,18.824,26.275,58,1.5625,0,26,21.176,50.98,16.078,31.765,18.824,0,100,0,35,5,492.7,233.5,14.023,0,0,6788,0,255
160,1377.2,30,18.824,31.765,58,1.5625,0,32,21.176,50.98,16.078,31.765,18.824,0,100,0,35,5,492.7,233.5,14.023,0,0,6788,0,255
162,1093.8,26,18.824,31.765,58,1.5625,0,32,21.176,50.98,16.078,31.765,18.824,0,100,0,35,1,492.7,233.5,14.023,0,0,6788,0,255
162,1093.8,26,18.824,31.765,58,1.5625,0,32,24.314,50.98,16.078,31.765,18.824,0,100,0,35,1,494.4,238.1,14.062,0,0,6788,0,255
162,1093.8,26,18.824,31.765,58,1.5625,0,32,24.314,50.98,25.882,43.922,22.353,0,100,0,35,1,494.4,238.1,14.062,0,0,6788,0,255
162,1136.5,22,24.314,87.843,58,0,-4.6875,88,24.314,50.98,25.882,43.922,22.353,0,100,0,36,6,494.4,238.1,14.062,0,0,6788,0,255
163,1136.5,22,24.314,87.843,58,0,-4.6875,88,24.314,50.98,25.882,43.922,22.353,0,100,0,36,6,494.4,238.1,14.062,0,0,6788,0,255
163,1136.5,22,24.314,87.843,58,0,-4.6875,88,24.314,53.333,20.392,36.471,20.392,0,100,1.9608,36,6,497.6,243.7,13.925,0,0,6788,0,255
