ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
209,746.75,21,16.471,30.588,76,3.9062,-1.5625,30,28.627,50.588,18.039,33.725,18.824,0,100,1.5686,43,-4,519.5,311.6,13.886,0,0,6947,0,255
209,746.75,21,16.471,30.588,76,3.9062,-1.5625,30,28.627,50.588,18.039,33.725,18.824,0,100,1.5686,43,-4,519.5,311.6,13.886,0,0,6947,0,255
211,1334.2,19,21.569,38.431,76,3.125,0,45,28.627,50.588,18.039,33.725,18.824,0,100,1.5686,43,16,519.5,311.6,13.886,0,0,6947,0,255
211,1334.2,19,21.569,38.431,77,3.125,0,45,22.745,50.588,18.039,33.725,18.824,0,100,1.5686,43,16,518.7,311.6,13.886,0,0,6947,0,255
211,1334.2,19,21.569,38.431,77,3.125,0,45,22.745,54.51,22.353,38.431,22.353,0,100,5.098,43,16,518.7,313.7,13.71,0,0,6947,0,255
211,1334.2,19,21.569,50.196,77,-2.3438,7.8125,52,22.745,54.51,22.353,38.431,22.353,0,100,5.098,43,16,518.7,313.7,13.71,0,0,6947,0,255
213,1438.2,20,22.745,50.196,77,-2.3438,7.8125,52,22.745,54.51,22.353,38.431,22.353,0,100,5.098,43,18,518.7,313.7,13.71,0,0,6947,0,255
213,1438.2,20,22.745,50.196,77,-2.3438,7.8125,52,8.6275,54.51,22.353,38.431,22.353,0,100,5.098,43,18,518.9,316.7,13.808,0,0,6947,0,255
213,1438.2,20,22.745,50.196,77,-2.3438,7.8125,52,8.6275,56.471,24.314,40,23.137,0,100,6.2745,43,18,518.9,316.7,13.808,0,0,6947,0,255
213,1733.5,22,23.529,54.902,77,-2.3438,8.5938,54,8.6275,56.471,24.314,40,23.137,0,100,6.2745,43,20,518.9,316.7,13.808,0,0,6947,0,255
215,1733.5,22,23.529,54.902,78,-2.3438,8.5938,54,8.6275,56.471,24.314,40,23.137,0,100,6.2745,43,20,518.9,316.7,13.808,0,0,6947,0,255
215,1733.5,22,23.529,54.902,78,-2.3438,8.5938,54,8.6275,56.471,23.922,40,23.137,0,100,6.2745,43,20,520.7,318.8,13.789,0,0,6947,0,255
215,1733.5,22,23.529,54.902,78,-2.3438,8.5938,54,8.6275,56.471,23.922,40,23.137,0,100,6.2745,43,20,520.7,318.8,13.789,0,0,6947,0,255
217,1944.5,26,23.137,46.667,78,-0.78125,2.3438,47,8.6275,56.471,23.922,40,23.137,0,100,6.2745,42,23,520.7,318.8,13.789,0,0,6947,0,255
217,1944.5,26,23.137,46.667,78,-0.78125,2.3438,47,21.961,56.471,23.922,40,23.137,0,100,6.2745,42,23,520.7,318.8,13.789,0,0,6947,0,255
217,1944.5,26,23.137,46.667,78,-0.78125,2.3438,47,21.961,51.373,16.078,31.765,19.216,0,100,1.9608,42,23,523.9,323.5,13.789,0,0,6947,0,255
217,1944.5,26,23.137,46.667,78,-0.78125,2.3438,47,21.961,51.373,16.078,31.765,19.216,0,100,1.9608,42,23,523.9,323.5,13.789,0,0,6947,0,255
217,1391.2,28,24.314,26.667,78,4.6875,-2.3438,55,21.961,51.373,16.078,31.765,19.216,0,100,1.9608,42,-3,523.9,323.5,13.789,0,0,6947,0,255
219,1391.2,28,24.314,26.667,78,4.6875,-2.3438,55,21.176,51.373,16.078,31.765,19.216,0,100,1.9608,42,-3,523.9,323.5,13.789,0,0,6947,0,255
219,1391.2,28,24.314,26.667,78,4.6875,-2.3438,55,21.176,56.471,23.137,38.824,21.961,0,100,3.9216,42,-3,526.8,328.2,13.808,0,0,6947,0,255
219,1391.2,28,24.314,32.157,78,3.9062,1.5625,55,21.176,56.471,23.137,38.824,21.961,0,100,3.9216,42,-3,526.8,328.2,13.808,0,0,6947,0,255
220,1474,30,19.216,32.157,79,3.9062,1.5625,29,21.176,56.471,23.137,38.824,21.961,0,100,3.9216,42,17,526.8,328.2,13.808,0,0,6947,0,255
220,1474,30,19.216,32.157,79,3.9062,1.5625,29,25.882,56.471,23.137,38.824,21.961,0,100,3.9216,42,17,529.7,332.9,13.808,0,0,6947,0,255
220,1474,30,19.216,32.157,79,3.9062,1.5625,29,25.882,54.118,21.176,36.863,20.784,0,100,1.9608,42,17,529.7,332.9,13.808,0,0,6947,0,255
220,1468.8,30,21.961,43.137,79,1.5625,3.9062,47,25.882,54.118,21.176,36.863,20.784,0,100,1.9608,42,19,529.7,332.9,13.808,0,0,6947,0,255
222,1468.8,30,21.961,43.137,80,1.5625,3.9062,47,25.882,54.118,21.176,36.863,20.784,0,100,1.9608,42,19,529.7,332.9,13.808,0,0,6947,0,255
222,1468.8,30,21.961,43.137,80,1.5625,3.9062,47,25.098,52.941,21.961,38.039,20.784,0,100,1.1765,42,19,530.9,335.1,13.867,0,0,6947,0,255
222,1468.8,30,21.961,43.137,80,1.5625,3.9062,47,25.098,52.941,21.961,38.039,20.392,0,100,1.1765,42,19,530.9,335.1,13.867,0,0,6947,0,255
222,1525,31,20,35.686,80,4.6875,-1.5625,36,25.098,52.941,21.961,38.039,20.392,0,100,1.1765,42,22,530.9,335.1,13.867,0,0,6947,0,255
224,1525,31,20,35.686,80,4.6875,-1.5625,36,27.843,52.941,21.961,38.039,20.392,0,100,1.1765,42,22,530.9,335.1,13.867,0,0,6947,0,255
224,1525,31,20,35.686,80,4.6875,-1.5625,36,27.843,51.765,20.784,36.863,19.608,0,100,0.39216,42,22,532.8,339,13.847,0,0,6947,0,255
224,1525,31,20,27.843,80,5.4688,-4.6875,36,27.843,51.765,20.784,36.863,19.608,0,100,0.39216,42,22,532.8,339,13.847,0,0,6947,0,255
226,1540.5,33,19.608,27.843,80,5.4688,-4.6875,28,27.843,51.765,20.784,36.863,19.608,0,100,0.39216,43,23,532.8,339,13.847,0,0,6947,0,255
226,1540.5,33,19.608,27.843,80,5.4688,-4.6875,28,25.882,51.765,20.784,36.863,19.608,0,100,0.39216,43,23,534,342.3,13.847,0,0,6947,0,255
226,1540.5,33,19.608,27.843,80,5.4688,-4.6875,28,25.882,49.412,16.078,31.765,17.647,0,100,0,43,23,534,342.3,13.847,0,0,6947,0,255
226,1505.2,32,19.608,20.784,80,3.9062,0,21,25.882,49.412,16.078,31.765,17.647,0,100,0,43,9,534,342.3,13.847,0,0,6947,0,255
226,1505.2,32,17.647,20.784,81,3.9062,0,21,25.882,49.412,16.078,31.765,17.647,0,100,0,43,9,534,342.3,13.847,0,0,6947,0,255
230,1505.2,32,17.647,20.784,81,3.9062,0,21,30.98,49.412,16.078,31.765,17.647,0,100,0,43,9,534,342.3,13.847,0,0,6947,0,255
230,1505.2,32,17.647,20.784,81,3.9062,0,21,30.98,54.51,23.922,39.608,21.569,0,100,3.1373,43,9,528.8,345.8,13.847,0,0,6947,0,255
230,1505.2,32,17.647,44.706,81,0,5.4688,21,30.98,54.51,23.922,39.608,21.569,0,100,3.1373,43,9,528.8,345.8,13.847,0,0,6947,0,255
232,1460,29,21.176,44.706,81,0,5.4688,45,30.98,54.51,23.922,39.608,21.569,0,100,3.1373,43,19,528.8,345.8,13.847,0,0,6947,0,255
232,1460,29,21.176,44.706,81,0,5.4688,45,26.275,54.51,23.922,39.608,21.569,0,100,3.1373,43,19,526.2,347.2,13.867,0,0,6947,0,255
232,1460,29,21.176,44.706,81,0,5.4688,45,26.275,54.118,21.961,38.039,20.392,0,100,2.7451,43,19,526.2,347.2,13.867,0,0,6947,0,255
232,1504.5,31,21.961,49.804,81,-2.3438,4.6875,51,26.275,54.118,21.961,38.039,20.392,0,100,2.7451,43,19,526.2,347.2,13.867,0,0,6947,0,255
234,1504.5,31,21.961,49.804,81,-2.3438,4.6875,51,24.314,54.118,21.961,38.039,20.392,0,100,2.7451,43,19,526.2,347.2,13.867,0,0,6947,0,255
234,1504.5,31,21.961,49.804,81,-2.3438,4.6875,51,24.314,53.333,19.216,34.902,19.216,0,100,2.3529,43,19,525.1,348.9,13.808,0,0,6947,0,255
234,1504.5,31,21.961,49.804,81,-2.3438,4.6875,51,24.314,53.333,19.216,34.902,19.216,0,100,2.3529,43,19,525.1,348.9,13.808,0,0,6947,0,255
234,1560,33,19.216,26.275,82,3.9062,0.78125,26,24.314,53.333,19.216,34.902,19.216,0,100,2.3529,43,14,525.1,348.9,13.808,0,0,6947,0,255
236,1560,33,19.216,26.275,82,3.9062,0.78125,26,25.098,53.333,19.216,34.902,19.216,0,100,2.3529,43,14,525.1,348.9,13.808,0,0,6947,0,255
236,1560,33,19.216,26.275,82,3.9062,0.78125,26,25.098,52.941,20,35.686,20.392,0,100,1.1765,43,14,524.7,350.6,13.808,0,0,6947,0,255
236,1560,33,19.216,35.294,82,4.6875,-0.78125,26,25.098,52.941,20,35.686,20.392,0,100,1.1765,43,14,524.7,350.6,13.808,0,0,6947,0,255
237,1512.5,31,20,35.294,82,4.6875,-0.78125,35,25.098,52.941,20,35.686,20.392,0,100,1.1765,43,23,524.7,350.6,13.808,0,0,6947,0,255
237,1512.5,31,20,35.294,82,4.6875,-0.78125,35,24.314,52.941,20,35.686,20.392,0,100,1.1765,43,23,524.7,350.6,13.808,0,0,6947,0,255
237,1512.5,31,20,35.294,82,4.6875,-0.78125,35,24.314,52.157,19.216,34.51,19.216,0,100,0.78431,43,23,524.2,351.4,13.808,0,0,6948,0,255
237,1512.5,31,20,27.451,82,3.9062,0,35,24.314,52.157,19.216,34.51,19.216,0,100,0.78431,43,23,524.2,351.4,13.808,0,0,6948,0,255
239,1391.2,30,20,27.451,82,3.9062,0,28,24.314,52.157,19.216,34.51,19.216,0,100,0.78431,43,11,524.2,351.4,13.808,0,0,6948,0,255
239,1391.2,30,20,27.451,82,3.9062,0,28,24.314,52.157,19.216,34.51,19.216,0,100,0.78431,43,11,523.7,352.7,13.808,0,0,6948,0,255
239,1391.2,30,20,27.451,82,3.9062,0,28,24.314,51.373,16.078,31.765,19.216,0,100,0,43,11,523.7,352.7,13.808,0,0,6948,0,255
239,1376.5,30,19.216,28.627,82,3.9062,1.5625,29,24.314,51.373,16.078,31.765,19.216,0,100,0,43,9,523.7,352.7,13.808,0,0,6948,0,255
241,1376.5,30,19.216,28.627,82,3.9062,1.5625,29,23.922,51.373,16.078,31.765,19.216,0,100,0,43,9,523.7,352.7,13.808,0,0,6948,0,255
241,1376.5,30,19.216,28.627,82,3.9062,1.5625,29,23.922,51.373,16.078,31.765,19.216,0,100,0,43,9,523.1,353.7,13.789,0,0,6948,0,255
241,1376.5,30,19.216,28.627,82,3.9062,1.5625,29,23.922,51.373,16.078,31.765,19.216,0,100,0,43,9,523.1,353.7,13.789,0,0,6948,0,255
241,1239.8,28,19.216,30.588,83,3.9062,1.5625,31,23.922,51.373,16.078,31.765,19.216,0,100,0,43,3,523.1,353.7,13.789,0,0,6948,0,255
243,1239.8,28,19.216,30.588,83,3.9062,1.5625,31,24.314,51.373,16.078,31.765,19.216,0,100,0,43,3,523.1,353.7,13.789,0,0,6948,0,255
243,1239.8,28,19.216,30.588,83,3.9062,1.5625,31,24.314,51.373,18.824,34.51,19.216,0,100,0.39216,43,3,522.4,354.4,13.789,0,0,6948,0,255
243,1239.8,28,19.216,36.078,83,3.9062,0,31,24.314,51.373,18.824,34.51,19.216,0,100,0.39216,43,3,522.4,354.4,13.789,0,0,6948,0,255
245,1092,24,19.216,36.078,83,3.9062,0,36,24.314,51.373,18.824,34.51,19.216,0,100,0.39216,43,9,522.4,354.4,13.789,0,0,6948,0,255
245,1092,24,19.216,36.078,83,3.9062,0,36,14.51,51.373,18.824,34.51,19.216,0,100,0.39216,43,9,522,354.7,13.789,0,0,6948,0,255
245,1092,24,19.216,36.078,83,3.9062,0,36,14.51,52.157,18.431,33.725,19.216,0,100,0.39216,43,9,522,354.7,13.789,0,0,6948,0,255
245,1095.2,23,19.216,35.294,83,3.9062,0.78125,36,14.51,52.157,18.431,33.725,19.216,0,100,0.39216,43,9,522,354.7,13.789,0,0,6948,0,255
247,1095.2,23,19.216,35.294,83,3.9062,0.78125,36,18.431,52.157,18.431,33.725,19.216,0,100,0.39216,43,9,522,354.7,13.789,0,0,6948,0,255
247,1095.2,23,19.216,35.294,83,3.9062,0.78125,36,18.431,52.157,18.431,33.725,19.216,0,100,0.39216,43,9,521.4,355.2,13.789,0,0,6948,0,255
247,1095.2,23,19.216,35.294,83,3.9062,0.78125,36,18.431,48.235,16.078,31.765,16.471,0,100,0,43,9,521.4,355.2,13.828,0,0,6948,0,255
247,832.75,18,19.216,26.275,83,3.9062,3.125,27,18.431,48.235,16.078,31.765,16.471,0,100,0,44,6,521.4,355.2,13.828,0,0,6948,0,255
251,832.75,18,16.471,26.275,83,3.9062,3.125,27,18.431,48.235,16.078,31.765,16.471,0,100,0,44,6,521.4,355.2,13.828,0,0,6948,0,255
251,832.75,18,16.471,26.275,83,3.9062,3.125,27,17.647,50.588,20.784,36.863,16.471,0,100,2.7451,44,6,518.9,355.2,13.75,0,0,6948,0,255
251,832.75,18,16.471,26.275,83,3.9062,3.125,27,17.647,50.588,20.784,36.863,18.431,0,100,2.7451,44,6,518.9,355.2,13.75,0,0,6948,0,255
251,932.75,16,24.706,60.392,83,-2.3438,6.25,72,17.647,50.588,20.784,36.863,18.431,0,100,2.7451,44,9,518.9,355.2,13.75,0,0,6948,0,255
253,932.75,16,24.706,60.392,83,-2.3438,6.25,72,24.314,50.588,20.784,36.863,18.431,0,100,2.7451,44,9,518.9,355.2,13.75,0,0,6948,0,255
253,932.75,16,24.706,60.392,83,-2.3438,6.25,72,24.314,52.941,22.745,39.216,20.784,0,100,3.9216,44,9,518.2,355.3,13.808,0,0,6948,0,255
253,932.75,16,24.706,48.627,83,-1.5625,3.9062,72,24.314,52.941,22.745,39.216,20.784,0,100,3.9216,44,9,518.2,355.3,13.808,0,0,6948,0,255
255,1164.8,22,20.784,48.627,83,-1.5625,3.9062,50,24.314,52.941,22.745,39.216,20.784,0,100,3.9216,43,16,518.2,355.3,13.808,0,0,6948,0,255
255,1164.8,22,20.784,48.627,83,-1.5625,3.9062,50,26.275,52.941,22.745,39.216,20.784,0,100,3.9216,43,16,518.3,355.9,13.808,0,0,6948,0,255
255,1164.8,22,20.784,48.627,83,-1.5625,3.9062,50,26.275,52.941,22.745,38.824,20.392,0,100,3.5294,43,16,518.3,355.9,13.867,0,0,6948,0,255
255,1253.8,25,20.784,36.863,83,4.6875,-1.5625,35,26.275,52.941,22.745,38.824,20.392,0,100,3.5294,43,19,518.3,355.9,13.867,0,0,6948,0,255
256,1253.8,25,20,36.863,83,4.6875,-1.5625,35,26.275,52.941,22.745,38.824,20.392,0,100,3.5294,43,19,518.3,355.9,13.867,0,0,6948,0,255
256,1253.8,25,20,36.863,83,4.6875,-1.5625,35,32.941,51.765,21.569,38.824,20.392,0,100,2.7451,43,19,518.4,356.5,13.847,0,0,6948,0,255
256,1253.8,25,20,36.863,83,4.6875,-1.5625,35,32.941,51.765,21.569,37.647,21.176,0,100,2.7451,43,19,518.4,356.5,13.847,0,0,6948,0,255
256,1332,27,20,51.765,84,-2.3438,2.3438,53,32.941,51.765,21.569,37.647,21.176,0,100,2.7451,43,19,518.4,356.5,13.847,0,0,6948,0,255
258,1332,27,21.961,51.765,84,-2.3438,2.3438,53,32.941,51.765,21.569,37.647,21.176,0,100,2.7451,43,17,518.4,356.5,13.847,0,0,6948,0,255
258,1332,27,21.961,51.765,84,-2.3438,2.3438,53,31.765,54.118,21.569,37.647,21.176,0,100,4.7059,43,17,519.2,357.4,13.769,0,0,6948,0,255
258,1332,27,21.961,51.765,85,-2.3438,2.3438,53,31.765,54.118,21.961,37.647,21.569,0,100,4.7059,43,17,519.2,357.4,13.769,0,0,6948,0,255
258,1415.5,28,21.569,48.235,85,-1.5625,5.4688,49,31.765,54.118,21.961,37.647,21.569,0,100,4.7059,43,18,519.2,357.4,13.769,0,0,6948,0,255
260,1415.5,28,21.569,48.235,85,-1.5625,5.4688,49,30.196,54.118,21.961,37.647,21.569,0,100,4.7059,43,18,519.2,357.4,13.769,0,0,6948,0,255
260,1415.5,28,21.569,48.235,85,-1.5625,5.4688,49,30.196,54.902,21.961,38.039,21.961,0,100,5.098,43,18,519.8,358.1,13.808,0,0,6948,0,255
260,1415.5,28,21.569,48.235,85,-1.5625,5.4688,49,30.196,54.902,21.961,38.039,21.961,0,100,5.098,43,18,519.8,358.1,13.808,0,0,6948,0,255
262,1496,32,21.569,48.627,85,-1.5625,5.4688,49,30.196,54.902,21.961,38.039,21.961,0,100,5.098,43,19,519.8,358.1,13.808,0,0,6948,0,255
262,1496,32,21.569,48.627,85,-1.5625,5.4688,49,29.02,54.902,21.961,38.039,21.961,0,100,5.098,43,19,521.6,358.1,13.808,0,0,6948,0,255
262,1496,32,21.569,48.627,85,-1.5625,5.4688,49,29.02,55.294,22.353,38.431,21.961,0,100,5.4902,43,19,521.6,359.8,13.769,0,0,6948,0,255
262,1589.8,32,21.569,48.627,85,-1.5625,1.5625,48,29.02,55.294,22.353,38.431,21.961,0,100,5.4902,43,19,521.6,359.8,13.769,0,0,6948,0,255
264,1589.8,33,21.961,48.627,85,-1.5625,1.5625,48,29.02,55.294,22.353,38.431,21.961,0,100,5.4902,43,20,521.6,359.8,13.769,0,0,6948,0,255
264,1589.8,33,21.961,48.627,85,-1.5625,1.5625,48,30.196,55.294,22.353,38.431,21.961,0,100,5.4902,43,20,524.1,362,13.769,0,0,6948,0,255
264,1589.8,33,21.961,48.627,85,-1.5625,1.5625,48,30.196,55.294,22.353,38.431,21.961,0,100,5.4902,43,20,524.1,362,13.769,0,0,6948,0,255
264,1692,34,19.608,42.745,85,2.3438,0,41,30.196,55.294,22.353,38.431,21.961,0,100,5.4902,43,23,524.1,362,13.769,0,0,6948,0,255
266,1692,34,19.608,42.745,85,2.3438,0,41,27.059,55.294,22.353,38.431,21.961,0,100,5.4902,43,23,524.1,362,13.769,0,0,6948,0,255
266,1692,34,19.608,42.745,85,2.3438,0,41,27.059,53.725,20.784,36.471,20.784,0,100,1.9608,43,23,526.6,364.4,13.789,0,0,6948,0,255
266,1692,34,19.608,42.745,86,2.3438,0,41,27.059,53.725,20.784,36.471,20.784,0,100,1.9608,43,23,526.6,364.4,13.789,0,0,6948,0,255
266,1692,34,19.608,36.471,86,2.3438,0,41,27.059,53.725,20.784,36.471,20.784,0,100,1.9608,43,23,526.6,364.4,13.789,0,0,6948,0,255
270,1681.2,36,20.392,36.471,86,5.4688,-3.125,32,27.059,53.725,20.784,36.471,20.784,0,100,1.9608,43,25,526.6,364.4,13.789,0,0,6948,0,255
270,1681.2,36,20.392,36.471,86,5.4688,-3.125,32,26.275,53.725,20.784,36.471,20.784,0,100,1.9608,43,25,530.2,368.6,13.789,0,0,6948,0,255
270,1681.2,36,20.392,36.471,86,5.4688,-3.125,32,26.275,52.549,21.569,37.255,20.392,0,100,1.1765,43,25,530.2,368.6,13.867,0,0,6948,0,255
270,1739,36,20.392,33.333,86,4.6875,0.78125,34,26.275,52.549,21.569,37.255,20.392,0,100,1.1765,43,25,530.2,368.6,13.867,0,0,6948,0,255
272,1739,36,20.784,33.333,86,4.6875,0.78125,34,26.275,52.549,21.569,37.255,20.392,0,100,1.1765,43,25,530.2,368.6,13.867,0,0,6948,0,255
272,1739,36,20.784,33.333,86,4.6875,0.78125,34,27.059,53.725,21.569,37.255,20.392,0,100,1.9608,43,25,531.4,370.4,13.867,0,0,6948,0,255
272,1739,36,20.784,33.333,86,4.6875,0.78125,34,27.059,53.725,21.961,38.039,21.176,0,100,1.9608,43,25,531.4,370.4,13.867,0,0,6948,0,255
272,1796,37,20.784,34.118,86,4.6875,3.125,35,27.059,53.725,21.961,38.039,21.176,0,100,1.9608,43,25,531.4,370.4,13.867,0,0,6948,0,255
274,1796,37,20.784,34.118,86,4.6875,3.125,35,25.882,53.725,21.961,38.039,21.176,0,100,1.9608,43,25,531.4,370.4,13.867,0,0,6948,0,255
274,1796,37,20.784,34.118,86,4.6875,3.125,35,25.882,53.333,21.569,37.255,20.784,0,100,1.5686,43,25,532.6,372,13.867,0,0,6948,0,255
274,1796,37,20.784,32.157,86,4.6875,3.125,35,25.882,53.333,21.569,37.255,20.784,0,100,1.5686,43,25,532.6,372,13.867,0,0,6948,0,255
276,1840.5,39,20.784,32.157,86,5.4688,1.5625,33,25.882,53.333,21.569,37.255,20.784,0,100,1.5686,43,26,532.6,372,13.867,0,0,6948,0,255
276,1840.5,39,20.784,32.157,86,5.4688,1.5625,33,27.059,53.333,21.569,37.255,20.784,0,100,1.5686,43,26,533.1,372.8,13.867,0,0,6948,0,255
276,1840.5,39,20.784,32.157,86,5.4688,1.5625,33,27.059,53.725,21.961,38.039,21.176,0,100,1.9608,43,26,533.1,372.8,13.867,0,0,6948,0,255
276,1840.5,39,20.784,33.333,86,4.6875,-3.125,32,27.059,53.725,21.961,38.039,21.176,0,100,1.9608,43,26,533.1,372.8,13.867,0,0,6948,0,255
278,1898.2,39,20.784,33.333,86,4.6875,-3.125,32,27.059,53.725,21.961,38.039,21.176,0,100,1.9608,43,27,533.1,372.8,13.867,0,0,6948,0,255
278,1898.2,39,20.784,33.333,86,4.6875,-3.125,32,27.843,53.725,21.961,38.039,21.176,0,100,1.9608,43,27,534.1,374.3,13.867,0,0,6948,0,255
278,1898.2,39,20.784,33.333,87,4.6875,-3.125,32,27.843,50.588,16.078,31.765,18.431,0,100,0,43,27,534.1,374.3,13.867,0,0,6948,0,255
278,1332,41,19.608,23.137,87,3.9062,-0.78125,26,27.843,50.588,16.078,31.765,18.431,0,100,0,43,5,534.1,374.3,13.867,0,0,6948,0,255
280,1332,41,19.608,23.137,87,3.9062,-0.78125,26,26.275,50.588,16.078,31.765,18.431,0,100,0,43,5,534.1,374.3,13.867,0,0,6948,0,255
280,1332,41,19.608,23.137,87,3.9062,-0.78125,26,26.275,51.373,16.078,31.765,19.216,0,100,0,43,5,534.6,375.5,13.75,0,0,6948,0,255
280,1332,41,19.608,23.137,87,3.9062,-0.78125,26,26.275,51.373,16.078,31.765,19.216,0,100,0,43,5,534.6,375.5,13.75,0,0,6948,0,255
282,1057,37,19.216,36.078,87,3.9062,-1.5625,36,26.275,51.373,16.078,31.765,19.216,0,100,0,43,1,534.6,375.5,13.75,0,0,6948,0,255
282,1057,37,19.216,36.078,87,3.9062,-1.5625,36,27.843,51.373,16.078,31.765,19.216,0,100,0,43,1,534.6,375.5,13.75,0,0,6948,0,255
282,1057,37,19.216,36.078,87,3.9062,-1.5625,36,27.843,51.373,16.078,31.765,19.216,0,100,0,43,1,534.6,376.2,13.75,0,0,6948,0,255
282,1057,37,19.216,36.863,87,3.9062,0,36,27.843,51.373,16.078,31.765,19.216,0,100,0,43,1,534.6,376.2,13.75,0,0,6948,0,255
283,1028.8,26,19.216,36.863,87,3.9062,0,36,27.843,51.373,16.078,31.765,19.216,0,100,0,43,0,534.6,376.2,13.75,0,0,6948,0,255
283,1028.8,26,19.216,36.863,87,3.9062,0,36,31.765,51.373,16.078,31.765,19.216,0,100,0,43,0,534.2,376.6,13.515,0,0,6948,0,255
283,1028.8,26,19.216,36.863,86,3.9062,0,36,31.765,51.373,16.078,31.765,19.216,0,100,0,43,0,534.2,376.6,13.515,0,0,6948,0,255
283,1027.2,10,19.216,36.863,86,3.9062,-1.5625,37,31.765,51.373,16.078,31.765,19.216,0,100,0,43,-2,534.2,376.6,13.515,0,0,6948,0,255
285,1027.2,10,19.216,36.863,86,3.9062,-1.5625,37,32.941,51.373,16.078,31.765,19.216,0,100,0,43,-2,534.2,376.6,13.515,0,0,6948,0,255
285,1027.2,10,19.216,36.863,86,3.9062,-1.5625,37,32.941,51.373,16.078,31.765,19.216,0,100,0,43,-2,533.9,376.7,13.339,0,0,6948,0,255
285,1027.2,10,19.216,36.863,86,3.9062,-1.5625,37,32.941,51.373,16.078,31.765,19.216,0,100,0,43,-2,533.9,376.7,13.339,0,0,6948,0,255
285,1010,3,19.216,36.863,86,3.9062,-0.78125,38,32.941,51.373,16.078,31.765,19.216,0,100,0,43,1,533.9,376.7,13.339,0,0,6948,0,255
290,1010,3,19.216,36.863,86,3.9062,-0.78125,38,32.941,51.373,16.078,31.765,19.216,0,100,0,43,1,533.9,376.7,13.339,0,0,6948,0,255
290,1010,3,19.216,36.863,86,3.9062,-0.78125,38,25.882,49.804,16.078,31.765,19.216,0,100,0,43,1,532.4,376.9,13.789,0,0,6948,0,255
290,1010,3,19.216,36.863,86,3.9062,-0.78125,38,25.882,49.804,16.078,31.765,16.471,0,100,0,43,1,532.4,376.9,13.789,0,0,6948,0,255
290,795.25,0,16.471,27.059,86,3.9062,-2.3438,27,25.882,49.804,16.078,31.765,16.471,0,100,0,43,3,532.4,376.9,13.789,0,0,6948,0,255
291,795.25,0,16.471,27.059,86,3.9062,-2.3438,27,26.275,49.804,16.078,31.765,16.471,0,100,0,43,3,532.4,376.9,13.789,0,0,6948,0,255
291,795.25,0,16.471,27.059,86,3.9062,-2.3438,27,26.275,48.235,16.078,31.765,16.471,0,100,0,43,3,531.9,376.7,13.378,0,0,6948,0,255
291,795.25,0,16.471,27.843,86,3.9062,-2.3438,27,26.275,48.235,16.078,31.765,16.471,0,100,0,43,3,531.9,376.7,13.378,0,0,6948,0,255
293,786.5,0,16.471,27.843,86,3.9062,-2.3438,27,26.275,48.235,16.078,31.765,16.471,0,100,0,44,2,531.9,376.7,13.378,0,0,6948,0,255
293,786.5,0,16.471,27.843,86,3.9062,-2.3438,27,26.275,48.235,16.078,31.765,16.471,0,100,0,44,2,530.6,376.3,13.378,0,0,6948,0,255
293,786.5,0,16.471,27.843,86,3.9062,-2.3438,27,26.275,47.843,16.078,31.765,16.078,0,100,0,44,2,530.6,376.3,13.378,0,0,6948,0,255
293,664.75,0,16.471,26.667,86,3.9062,0.78125,31,26.275,47.843,16.078,31.765,16.078,0,100,0,44,7,530.6,376.3,13.378,0,0,6948,0,255
295,664.75,0,17.647,26.667,86,3.9062,0.78125,31,26.275,47.843,16.078,31.765,16.078,0,100,0,44,7,530.6,376.3,13.378,0,0,6948,0,255
295,664.75,0,17.647,26.667,86,3.9062,0.78125,31,26.275,49.804,16.078,31.765,16.078,0,100,0,44,7,529.1,375.6,13.574,0,0,6948,0,255
295,664.75,0,17.647,26.667,86,3.9062,0.78125,31,26.275,49.804,16.078,31.765,17.255,0,100,0,44,7,529.1,375.6,13.574,0,0,6948,0,255
295,625.75,0,17.647,40.784,86,3.9062,-3.9062,42,26.275,49.804,16.078,31.765,17.255,0,100,0,44,10,529.1,375.6,13.574,0,0,6948,0,255
297,625.75,0,16.863,40.784,86,3.9062,-3.9062,42,26.275,49.804,16.078,31.765,17.255,0,100,0,44,10,529.1,375.6,13.574,0,0,6948,0,255
297,625.75,0,16.863,40.784,86,3.9062,-3.9062,42,25.882,55.294,26.275,42.353,17.255,0,100,5.4902,44,10,527.7,374.9,13.808,0,0,6948,0,255
