ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
294,1272.5,29,18.431,26.667,73,0,0.78125,27,54.51,50.588,16.078,31.765,18.431,0,101,0,35,4,518.4,349.2,13.847,12.941,0,6349,0,237
296,1145.2,24,23.529,35.294,73,2.3438,-1.5625,60,54.51,50.588,16.078,31.765,18.431,0,101,0,36,6,518.4,349.2,13.847,12.941,0,6349,0,237
296,1145.2,24,23.529,35.294,73,2.3438,-1.5625,60,57.647,50.588,16.078,31.765,18.431,0,101,0,36,6,519.8,349.2,13.847,12.941,0,6349,0,237
296,1145.2,24,23.529,35.294,73,2.3438,-1.5625,60,57.647,50.588,16.078,31.765,18.431,0,101,0,36,6,519.8,351.6,13.847,12.941,0,6349,0,237
296,1117,24,23.529,43.137,73,0.78125,-1.5625,58,57.647,50.588,16.078,31.765,18.431,0,101,0,36,6,519.8,351.6,13.847,12.941,0,6349,0,237
298,1117,23,23.137,43.137,73,0.78125,-1.5625,58,57.647,50.588,16.078,31.765,18.431,0,101,0,36,13,519.8,351.6,13.847,12.941,0,6349,0,237
298,1117,23,23.137,43.137,73,0.78125,-1.5625,58,56.078,50.588,16.078,31.765,18.431,0,101,0,36,13,519.8,351.6,13.847,16.078,0,6349,0,237
298,1117,23,23.137,43.137,73,0.78125,-1.5625,58,56.078,53.333,23.529,39.608,20.784,0,101,1.9608,36,13,520.5,354,13.925,16.078,0,6350,0,237
298,1117,23,23.137,42.353,73,3.125,0,58,56.078,53.333,23.529,39.608,20.784,0,101,1.9608,36,13,520.5,354,13.925,16.078,0,6350,0,237
300,1323.2,26,18.431,42.353,74,3.125,0,32,56.078,53.333,23.529,39.608,20.784,0,101,1.9608,36,21,520.5,354,13.925,16.078,0,6350,0,237
300,1323.2,26,18.431,42.353,74,3.125,0,32,53.333,53.333,23.529,39.608,20.784,0,101,1.9608,36,21,521.9,355,13.906,12.941,0,6350,0,237
300,1323.2,26,18.431,42.353,74,3.125,0,32,53.333,51.765,21.961,38.039,20,0,101,0.78431,36,21,521.9,355,13.906,12.941,0,6350,0,237
300,1364,27,20,34.51,74,3.125,0,35,53.333,51.765,21.961,38.039,20,0,101,0.78431,36,20,521.9,355,13.906,12.941,0,6350,0,237
302,1364,27,20,34.51,74,3.125,0,35,53.333,51.765,21.961,38.039,20,0,101,0.78431,36,20,521.9,355,13.906,17.647,0,6350,0,237
302,1364,27,20,34.51,74,3.125,0,35,53.333,54.51,24.314,40.392,21.569,0,101,2.7451,36,20,522.9,356.9,13.906,17.647,0,6350,0,237
302,1364,27,20,34.51,74,3.125,0,35,53.333,54.51,24.314,40.392,21.569,0,101,2.7451,36,20,522.9,356.9,13.906,17.647,0,6350,0,237
302,1502.2,31,21.569,46.667,74,0.78125,0,46,53.333,54.51,24.314,40.392,21.569,0,101,2.7451,36,19,522.9,356.9,13.906,17.647,0,6350,0,237
304,1502.2,31,21.569,46.667,74,0.78125,0,46,53.333,54.51,24.314,40.392,21.569,0,101,2.7451,36,19,522.9,356.9,13.906,17.647,0,6350,0,237
304,1502.2,31,21.569,46.667,74,0.78125,0,46,53.333,51.373,18.431,33.725,17.255,0,101,0.78431,36,19,524.3,358.9,13.906,17.647,0,6350,0,237
304,1502.2,31,21.569,20,74,4.6875,-3.125,46,53.333,51.373,18.431,33.725,17.255,0,101,0.78431,36,19,524.3,358.9,13.906,17.647,0,6350,0,237
306,1578,33,18.824,20,75,4.6875,-3.125,22,53.333,51.373,18.431,33.725,17.255,0,101,0.78431,36,8,524.3,358.9,13.906,17.647,0,6350,0,237
306,1578,33,18.824,20,75,4.6875,-3.125,22,53.333,51.373,18.431,33.725,17.255,0,101,0.78431,36,8,524.7,360.7,13.925,14.902,0,6350,0,237
306,1578,33,18.824,20,75,4.6875,-3.125,22,53.333,53.333,22.745,38.431,20.392,0,101,3.1373,36,8,524.7,360.7,13.925,14.902,0,6350,0,237
306,1567.8,32,20.784,34.902,75,3.125,-6.25,36,53.333,53.333,22.745,38.431,20.392,0,101,3.1373,36,23,524.7,360.7,13.925,14.902,0,6350,0,237
307,1567.8,32,20.784,34.902,75,3.125,-6.25,36,54.902,53.333,22.745,38.431,20.392,0,101,3.1373,36,23,524.7,360.7,13.925,20.392,0,6350,0,237
307,1567.8,32,20.784,34.902,75,3.125,-6.25,36,54.902,53.333,22.745,38.431,20.392,0,101,3.1373,36,23,524.7,360.7,13.925,20.392,0,6350,0,237
307,1567.8,32,20.784,34.902,75,3.125,-6.25,36,54.902,50.588,16.078,31.765,18.824,0,101,0,36,23,526.6,363.3,13.847,20.392,0,6350,0,237
307,1567.8,32,20.784,24.706,75,3.125,-6.25,36,54.902,50.588,16.078,31.765,18.824,0,101,0,36,23,526.6,363.3,13.847,20.392,0,6350,0,237
311,1477.2,33,18.824,24.706,75,0,0,25,54.902,50.588,16.078,31.765,18.824,0,101,0,36,7,526.6,363.3,13.847,20.392,0,6350,0,237
311,1477.2,33,18.824,24.706,75,0,0,25,58.824,50.588,16.078,31.765,18.824,0,101,0,36,7,524.4,363.3,13.847,0,0,6350,0,237
311,1477.2,33,18.824,24.706,75,0,0,25,58.824,50.98,16.078,31.765,18.824,0,101,0,36,7,524.4,364.2,13.847,0,0,6350,0,237
311,1351.5,30,18.824,26.275,76,0,3.125,26,58.824,50.98,16.078,31.765,18.824,0,101,0,36,7,524.4,364.2,13.847,0,0,6350,0,237
313,1351.5,30,18.824,26.275,76,0,3.125,26,58.824,50.98,16.078,31.765,18.824,0,101,0,36,5,524.4,364.2,13.847,0,0,6350,0,237
313,1351.5,30,18.824,26.275,76,0,3.125,26,57.647,50.98,16.078,31.765,18.824,0,101,1.1765,36,5,522.4,364.7,13.886,0,0,6350,0,237
313,1351.5,30,18.824,26.275,76,0,3.125,26,57.647,52.549,20,36.078,20,0,101,1.1765,36,5,522.4,364.7,13.886,0,0,6350,0,237
313,1321,27,20,34.118,76,3.9062,-0.78125,34,57.647,52.549,20,36.078,20,0,101,1.1765,36,20,522.4,364.7,13.886,0,0,6350,0,237
315,1321,27,20,34.118,76,3.9062,-0.78125,34,57.255,52.549,20,36.078,20,0,101,1.1765,36,20,522.4,364.7,13.886,0.39216,0,6350,0,237
315,1321,27,20,34.118,76,3.9062,-0.78125,34,57.255,52.941,20.784,36.471,20.392,0,101,1.5686,36,20,520.9,365.1,13.867,0.39216,0,6350,0,237
315,1321,27,20,34.118,76,3.9062,-0.78125,34,57.255,52.941,20.784,36.471,20.392,0,101,1.5686,36,20,520.9,365.1,13.867,0.39216,0,6350,0,237
317,1357,28,20.392,39.216,76,2.3438,-4.6875,40,57.255,52.941,20.784,36.471,20.392,0,101,1.5686,36,19,520.9,365.1,13.867,0.39216,0,6350,0,237
317,1357,28,20.392,39.216,76,2.3438,-4.6875,40,50.98,52.941,20.784,36.471,20.392,0,101,1.5686,36,19,520.5,365.1,13.867,1.1765,0,6350,0,237
317,1357,28,20.392,39.216,76,2.3438,-4.6875,40,50.98,50.588,16.078,31.765,18.824,0,101,0,36,19,520.5,365.3,13.867,1.1765,0,6350,0,237
317,1357,28,20.392,28.627,76,2.3438,0,40,50.98,50.588,16.078,31.765,18.824,0,101,0,36,19,520.5,365.3,13.867,1.1765,0,6350,0,237
319,1318.8,28,21.176,28.627,76,3.9062,0,39,50.98,50.588,16.078,31.765,18.824,0,101,0,36,2,520.5,365.3,13.867,1.1765,0,6350,0,237
319,1318.8,28,21.176,28.627,76,3.9062,0,39,51.373,50.588,16.078,31.765,18.824,0,101,0,36,2,519.7,365.7,13.867,2.7451,0,6350,0,237
319,1318.8,28,21.176,28.627,76,3.9062,0,39,51.373,56.078,23.529,39.608,22.745,0,101,3.9216,36,2,519.7,365.7,13.867,2.7451,0,6350,0,237
319,1411.5,29,21.176,56.471,76,0,-2.3438,57,51.373,56.078,23.529,39.608,22.745,0,101,3.9216,36,17,519.7,365.7,13.867,2.7451,0,6350,0,237
320,1411.5,29,21.961,56.471,76,0,-2.3438,57,51.373,56.078,23.529,39.608,22.745,0,101,3.9216,36,17,519.7,365.7,13.867,2.7451,0,6350,0,237
320,1411.5,29,21.961,56.471,76,0,-2.3438,57,45.882,54.902,23.529,39.608,22.745,0,101,3.1373,36,17,520.4,366.8,13.867,4.3137,0,6350,0,237
320,1411.5,29,21.961,56.471,76,0,-2.3438,57,45.882,54.902,22.745,38.431,21.961,0,101,3.1373,36,17,520.4,366.8,13.867,4.3137,0,6350,0,237
320,1483.5,32,21.961,49.02,76,0.78125,-3.125,50,45.882,54.902,22.745,38.431,21.961,0,101,3.1373,36,19,520.4,366.8,13.867,4.3137,0,6350,0,237
322,1483.5,32,21.961,49.02,76,0.78125,-3.125,50,51.373,54.902,22.745,38.431,21.961,0,101,3.1373,36,19,520.4,366.8,13.867,5.8824,0,6350,0,237
322,1483.5,32,21.961,49.02,76,0.78125,-3.125,50,51.373,52.549,21.961,38.039,20,0,101,2.3529,36,19,522.1,368.5,13.867,5.8824,0,6350,0,237
322,1483.5,32,21.961,33.725,76,0.78125,-3.125,50,51.373,52.549,21.961,38.039,20,0,101,2.3529,36,19,522.1,368.5,13.867,5.8824,0,6350,0,237
324,1547.5,33,20.392,33.725,76,3.9062,-7.0312,33,51.373,52.549,21.961,38.039,20,0,101,2.3529,36,24,522.1,368.5,13.867,5.8824,0,6350,0,237
324,1547.5,33,20.392,33.725,76,3.9062,-7.0312,33,59.608,52.549,21.961,38.039,20,0,101,2.3529,36,24,522.9,370,13.867,6.2745,0,6350,0,237
324,1547.5,33,20.392,33.725,77,3.9062,-7.0312,33,59.608,52.157,21.569,37.647,19.608,0,101,0.78431,36,24,522.9,370,13.925,6.2745,0,6350,0,237
324,1574,32,20.392,29.412,77,4.6875,-6.25,28,59.608,52.157,21.569,37.647,19.608,0,101,0.78431,36,24,522.9,370,13.925,6.2745,0,6350,0,237
326,1574,32,19.608,29.412,77,4.6875,-6.25,28,59.608,52.157,21.569,37.647,19.608,0,101,0.78431,36,24,522.9,370,13.925,6.2745,0,6350,0,237
326,1574,32,19.608,29.412,77,4.6875,-6.25,28,62.745,52.549,21.569,37.647,19.608,0,101,1.1765,36,24,524.1,370.7,13.906,7.8431,0,6350,0,237
326,1574,32,19.608,29.412,77,4.6875,-6.25,28,62.745,52.549,22.353,38.431,20.392,0,101,1.1765,36,24,524.1,370.7,13.906,7.8431,0,6350,0,237
326,1574,32,19.608,32.941,77,3.9062,-0.78125,34,62.745,52.549,22.353,38.431,20.392,0,101,1.1765,36,24,524.1,370.7,13.906,7.8431,0,6350,0,237
330,1620.2,35,20.392,32.941,77,3.9062,-0.78125,34,62.745,52.549,22.353,38.431,20.392,0,101,1.1765,36,24,524.1,370.7,13.906,7.8431,0,6350,0,237
330,1620.2,35,20.392,32.941,77,3.9062,-0.78125,34,53.725,52.549,22.353,38.431,20.392,0,101,1.9608,36,24,525.9,373,13.906,12.549,0,6350,0,237
330,1620.2,35,20.392,32.941,78,3.9062,-0.78125,34,53.725,53.333,22.745,38.824,20.784,0,101,1.9608,36,24,525.9,373,13.906,12.549,0,6350,0,237
330,1675.8,34,20.784,36.863,78,3.125,0.78125,37,53.725,53.333,22.745,38.824,20.784,0,101,1.9608,36,24,525.9,373,13.906,12.549,0,6350,0,237
332,1675.8,34,20.784,36.863,78,3.125,0.78125,37,53.333,53.333,22.745,38.824,20.784,0,101,1.9608,36,24,525.9,373,13.906,14.51,0,6350,0,237
332,1675.8,34,20.784,36.863,78,3.125,0.78125,37,53.333,54.902,22.745,38.431,21.961,0,101,3.1373,36,24,526.8,374.1,13.789,14.51,0,6350,0,237
332,1675.8,34,20.784,36.863,78,3.125,0.78125,37,53.333,54.902,22.745,38.431,21.961,0,101,3.1373,36,24,526.8,374.1,13.789,14.51,0,6350,0,237
334,1719.5,36,21.961,43.137,78,1.5625,2.3438,44,53.333,54.902,22.745,38.431,21.961,0,101,3.1373,36,22,526.8,374.1,13.789,14.51,0,6350,0,237
334,1719.5,36,21.961,43.137,78,1.5625,2.3438,44,54.902,54.902,22.745,38.431,21.961,0,101,3.1373,36,22,526.8,374.1,13.789,17.255,0,6350,0,237
334,1719.5,36,21.961,43.137,78,1.5625,2.3438,44,54.902,54.902,22.745,38.824,21.961,0,101,3.1373,36,22,528.3,375.5,13.867,17.255,0,6350,0,237
334,1719.5,36,21.961,43.137,78,1.5625,-1.5625,44,54.902,54.902,22.745,38.824,21.961,0,101,3.1373,36,22,528.3,375.5,13.867,17.255,0,6350,0,237
335,1730.2,36,21.961,43.137,78,1.5625,-1.5625,44,54.902,54.902,22.745,38.824,21.961,0,101,3.1373,36,22,528.3,375.5,13.867,17.255,0,6350,0,237
335,1730.2,36,21.961,43.137,78,1.5625,-1.5625,44,46.667,54.902,22.745,38.824,21.961,0,101,3.1373,36,22,530.5,377.5,13.867,20,0,6350,0,237
335,1730.2,36,21.961,43.137,78,1.5625,-1.5625,44,46.667,55.294,23.137,38.824,22.353,0,101,3.5294,36,22,530.5,377.5,13.867,20,0,6350,0,237
335,1763.2,38,21.961,43.137,78,1.5625,-2.3438,42,46.667,55.294,23.137,38.824,22.353,0,101,3.5294,36,22,530.5,377.5,13.867,20,0,6350,0,237
337,1763.2,38,21.961,43.137,78,1.5625,-2.3438,42,46.667,55.294,23.137,38.824,22.353,0,101,3.5294,36,22,530.5,377.5,13.867,20,0,6350,0,237
337,1763.2,38,21.961,43.137,78,1.5625,-2.3438,42,42.353,55.294,23.137,38.824,22.353,0,101,3.5294,36,22,531.8,378.5,13.867,13.725,0,6350,0,237
337,1763.2,38,21.961,43.137,78,1.5625,-2.3438,42,42.353,50.588,16.078,31.765,18.431,0,101,0,36,22,531.8,378.5,13.867,13.725,0,6350,0,237
337,1521.8,36,18.824,21.961,78,0,0,23,42.353,50.588,16.078,31.765,18.431,0,101,0,36,9,531.8,378.5,13.867,13.725,0,6350,0,237
339,1521.8,36,18.824,21.961,78,0,0,23,45.098,50.588,16.078,31.765,18.431,0,101,0,36,9,531.8,378.5,13.867,0,0,6350,0,237
339,1521.8,36,18.824,21.961,78,0,0,23,45.098,50.588,16.078,31.765,18.431,0,101,0,36,9,533.3,380.3,13.828,0,0,6350,0,237
339,1521.8,36,18.824,21.961,78,0,0,23,45.098,50.588,16.078,31.765,18.824,0,101,0,36,9,533.3,380.3,13.828,0,0,6350,0,237
339,938.25,32,18.431,37.647,78,0,1.5625,37,45.098,50.588,16.078,31.765,18.824,0,101,0,36,0,533.3,380.3,13.828,0,0,6350,0,237
341,938.25,32,18.431,37.647,78,0,1.5625,37,54.902,50.588,16.078,31.765,18.824,0,101,0,36,0,533.3,380.3,13.828,12.941,0,6350,0,237
341,938.25,32,18.431,37.647,78,0,1.5625,37,54.902,50.588,16.078,31.765,18.431,0,101,0,36,0,533.9,381.4,13.789,12.941,0,6350,0,237
341,938.25,32,18.431,36.471,78,0,-0.78125,37,54.902,50.588,16.078,31.765,18.431,0,101,0,36,0,533.9,381.4,13.789,12.941,0,6350,0,237
343,930.25,27,18.431,36.471,78,0,-0.78125,36,54.902,50.588,16.078,31.765,18.431,0,101,0,37,0,533.9,381.4,13.789,12.941,0,6350,0,237
343,930.25,27,18.431,36.471,78,0,-0.78125,36,56.471,50.588,16.078,31.765,18.431,0,101,0,37,0,533.9,382.1,13.789,12.941,0,6350,0,237
343,930.25,27,18.431,36.471,78,0,-0.78125,36,56.471,50.588,16.078,31.765,18.431,0,101,0,37,0,533.9,382.1,13.789,12.941,0,6350,0,237
343,926.5,24,18.431,36.863,78,0,0.78125,38,56.471,50.588,16.078,31.765,18.431,0,101,0,37,0,533.9,382.1,13.789,12.941,0,6350,0,237
345,926.5,24,18.431,36.863,78,0,0.78125,38,56.471,50.588,16.078,31.765,18.431,0,101,0,37,0,533.9,382.1,13.789,12.941,0,6350,0,237
345,926.5,24,18.431,36.863,78,0,0.78125,38,52.549,50.588,16.078,31.765,18.431,0,101,0,37,0,533.7,382.4,13.789,12.941,0,6350,0,237
345,926.5,24,18.431,36.863,78,0,0.78125,38,52.549,50.588,16.078,31.765,18.431,0,101,0,37,0,533.7,382.4,13.789,12.941,0,6350,0,237
345,922.5,18,18.431,36.863,78,0,0,36,52.549,50.588,16.078,31.765,18.431,0,101,0,37,1,533.7,382.4,13.789,12.941,0,6350,0,237
347,922.5,18,18.431,36.863,78,0,0,36,56.471,50.588,16.078,31.765,18.431,0,101,0,37,1,533.7,382.4,13.789,12.941,0,6350,0,237
347,922.5,18,18.431,36.863,78,0,0,36,56.471,47.451,16.078,31.765,18.431,0,101,0,37,1,533,382.5,13.847,12.941,0,6350,0,237
347,922.5,18,18.431,36.863,78,0,0,36,56.471,47.451,16.078,31.765,16.078,0,101,0,37,1,533,382.5,13.847,12.941,0,6350,0,237
347,849,11,16.078,24.706,78,0,0,25,56.471,47.451,16.078,31.765,16.078,0,101,0,37,7,533,382.5,13.847,12.941,0,6350,0,237
349,849,11,16.078,24.706,78,0,0,25,59.216,47.451,16.078,31.765,16.078,0,101,0,37,7,533,382.5,13.847,12.941,0,6350,0,237
349,849,11,16.078,24.706,78,0,0,25,59.216,47.451,16.078,31.765,16.078,0,101,0,37,7,531.9,382.3,13.847,12.941,0,6350,0,237
349,849,11,16.078,25.49,78,0,0,25,59.216,47.451,16.078,31.765,16.078,0,101,0,37,7,531.9,382.3,13.847,12.941,0,6350,0,237
350,790.5,6,16.078,25.49,78,0,-2.3438,25,59.216,47.451,16.078,31.765,16.078,0,101,0,38,6,531.9,382.3,13.847,12.941,0,6350,0,237
350,790.5,6,16.078,25.49,79,0,-2.3438,25,56.471,47.451,16.078,31.765,16.078,0,101,0,38,6,530.6,382.3,13.847,12.941,0,6350,0,237
350,790.5,6,16.078,25.49,79,0,-2.3438,25,56.471,52.549,24.314,40.392,20,0,101,3.5294,38,6,530.6,381.9,13.808,12.941,0,6350,0,237
350,1219.5,8,16.078,43.922,79,2.3438,0,37,56.471,52.549,24.314,40.392,20,0,101,3.5294,38,6,530.6,381.9,13.808,12.941,0,6350,0,237
352,1219.5,8,19.216,43.922,79,2.3438,0,37,56.471,52.549,24.314,40.392,20,0,101,3.5294,38,18,530.6,381.9,13.808,12.941,0,6350,0,237
352,1219.5,8,19.216,43.922,79,2.3438,0,37,56.471,52.549,24.314,40.392,20,0,101,1.1765,38,18,529.4,381.5,13.906,12.941,0,6350,0,237
352,1219.5,8,19.216,43.922,79,2.3438,0,37,56.471,50.196,20.392,36.078,18.039,0,101,1.1765,38,18,529.4,381.5,13.906,12.941,0,6350,0,237
352,1287.5,10,18.824,30.588,79,3.9062,0,31,56.471,50.196,20.392,36.078,18.039,0,101,1.1765,38,21,529.4,381.5,13.906,12.941,0,6350,0,237
354,1287.5,10,18.824,30.588,79,3.9062,0,31,52.549,50.196,20.392,36.078,18.039,0,101,1.1765,38,21,529.4,381.5,13.906,13.725,0,6350,0,237
354,1287.5,10,18.824,30.588,79,3.9062,0,31,52.549,51.373,21.569,37.647,18.824,0,101,1.9608,38,21,528.7,381.2,13.925,13.725,0,6350,0,237
354,1287.5,10,18.824,30.588,79,3.9062,0,31,52.549,51.373,21.569,37.647,18.824,0,101,1.9608,38,21,528.7,381.2,13.925,13.725,0,6350,0,237
356,1503.8,10,19.216,29.804,79,4.6875,-3.9062,28,52.549,51.373,21.569,37.647,18.824,0,101,1.9608,38,23,528.7,381.2,13.925,13.725,0,6350,0,237
356,1503.8,10,19.216,29.804,79,4.6875,-3.9062,28,54.118,51.373,21.569,37.647,18.824,0,101,1.9608,38,23,527.5,381.2,13.925,14.902,0,6350,0,237
356,1503.8,10,19.216,29.804,79,4.6875,-3.9062,28,54.118,53.725,21.961,38.039,20.784,0,101,4.3137,38,23,527.5,380.6,13.789,14.902,0,6350,0,237
356,1503.8,10,19.216,29.804,79,4.6875,-3.9062,28,54.118,53.725,21.961,38.039,20.784,0,101,4.3137,38,23,527.5,380.6,13.789,14.902,0,6350,0,237
356,1439,12,20,34.118,79,3.9062,0,35,54.118,53.725,21.961,38.039,20.784,0,101,4.3137,38,22,527.5,380.6,13.789,14.902,0,6350,0,237
359,1439,12,20,34.118,79,3.9062,0,35,54.118,53.725,21.961,38.039,20.784,0,101,4.3137,38,22,527.5,380.6,13.789,13.725,0,6350,0,237
359,1439,12,20,34.118,79,3.9062,0,35,54.118,52.941,21.569,37.255,20.784,0,101,1.5686,38,22,526.5,379.9,13.828,13.725,0,6350,0,237
359,1439,12,20,34.118,79,3.9062,0,35,54.118,52.941,21.569,37.255,20.784,0,101,1.5686,38,22,526.5,379.9,13.828,13.725,0,6351,0,237
361,1503,11,20,34.902,79,3.125,-5.4688,35,54.118,52.941,21.569,37.255,20.784,0,101,1.5686,38,23,526.5,379.9,13.828,13.725,0,6351,0,237
361,1503,11,20,34.902,79,3.125,-5.4688,35,54.51,52.941,21.569,37.255,20.784,0,101,1.5686,38,23,526.5,379.9,13.828,12.941,0,6351,0,237
361,1503,11,20,34.902,79,3.125,-5.4688,35,54.51,52.941,21.176,36.863,20.392,0,101,0.78431,38,23,526.1,379.6,13.808,12.941,0,6351,0,237
361,1503,11,20,36.078,79,3.125,-3.125,35,54.51,52.941,21.176,36.863,20.392,0,101,0.78431,38,23,526.1,379.6,13.808,12.941,0,6351,0,237
363,1399,10,20,36.078,79,3.125,-3.125,36,54.51,52.941,21.176,36.863,20.392,0,101,0.78431,38,21,526.1,379.6,13.808,12.941,0,6351,0,237
363,1399,10,20,36.078,79,3.125,-3.125,36,53.725,52.941,21.176,36.863,20.392,0,101,0.78431,38,21,525.8,379.2,13.828,13.333,0,6351,0,237
363,1399,10,20,36.078,79,3.125,-3.125,36,53.725,50.588,16.078,31.765,18.431,0,101,0,38,21,525.8,379.2,13.828,13.333,0,6351,0,237
363,1153.8,10,22.745,28.235,79,0,3.125,35,53.725,50.588,16.078,31.765,18.431,0,101,0,38,11,525.8,379.2,13.828,13.333,0,6351,0,237
365,1153.8,10,22.745,28.235,79,0,3.125,35,53.333,50.588,16.078,31.765,18.431,0,101,0,38,11,525.8,379.2,13.828,14.902,0,6351,0,237
365,1153.8,10,22.745,28.235,79,0,3.125,35,53.333,55.294,24.314,40.392,22.353,0,101,3.5294,38,11,525.8,379.1,13.828,14.902,0,6351,0,237
365,1153.8,10,22.745,28.235,79,0,3.125,35,53.333,55.294,24.314,40.392,22.353,0,101,3.5294,38,11,525.8,379.1,13.828,14.902,0,6351,0,237
365,1957,12,18.431,47.451,79,0.78125,3.125,46,53.333,55.294,24.314,40.392,22.353,0,101,3.5294,38,23,525.8,379.1,13.828,14.902,0,6351,0,237
366,1957,12,18.431,47.451,80,0.78125,3.125,46,53.333,55.294,24.314,40.392,22.353,0,101,3.5294,38,23,525.8,379.1,13.828,12.941,0,6351,0,237
366,1957,12,18.431,47.451,80,0.78125,3.125,46,53.333,53.333,24.706,40.392,20.784,0,101,1.5686,38,23,527.1,379.8,13.867,12.941,0,6351,0,237
366,1957,12,18.431,59.216,80,0.78125,3.125,46,53.333,53.333,24.706,40.392,20.784,0,101,1.5686,38,23,527.1,379.8,13.867,12.941,0,6351,0,237
368,1212.5,14,22.745,59.216,80,0,-2.3438,63,53.333,53.333,24.706,40.392,20.784,0,101,1.5686,38,14,527.1,379.8,13.867,12.941,0,6351,0,237
368,1212.5,14,22.745,59.216,80,0,-2.3438,63,40.392,53.333,24.706,40.392,20.784,0,101,1.5686,38,14,527.8,379.8,13.867,16.078,0,6351,0,237
368,1212.5,14,22.745,59.216,80,0,-2.3438,63,40.392,48.627,16.078,31.765,16.863,0,101,0,38,14,527.8,380.2,13.867,16.078,0,6351,0,237
368,1386.5,21,22.745,20,80,0,-2.3438,20,40.392,48.627,16.078,31.765,16.863,0,101,0,38,14,527.8,380.2,13.867,16.078,0,6351,0,237
370,1386.5,21,16.863,20,80,0,-2.3438,20,40.392,48.627,16.078,31.765,16.863,0,101,0,38,5,527.8,380.2,13.867,16.078,0,6351,0,237
370,1386.5,21,16.863,20,80,0,-2.3438,20,41.961,48.627,16.078,31.765,16.863,0,101,2.7451,38,5,528.8,380.9,13.867,0,0,6351,0,237
370,1386.5,21,16.863,20,80,0,-2.3438,20,41.961,52.157,22.353,38.431,19.608,0,101,2.7451,38,5,528.8,380.9,13.867,0,0,6351,0,237
370,1257.8,18,16.471,21.961,80,0,0.78125,20,41.961,52.157,22.353,38.431,19.608,0,101,2.7451,38,15,528.8,380.9,13.867,0,0,6351,0,237
372,1257.8,18,16.471,21.961,80,0,0.78125,20,49.412,52.157,22.353,38.431,19.608,0,101,2.7451,38,15,528.8,380.9,13.867,12.941,0,6351,0,237
372,1257.8,18,16.471,21.961,80,0,0.78125,20,49.412,47.843,16.078,31.765,16.078,0,101,0,38,15,529,381.2,13.73,12.941,0,6351,0,237
372,1257.8,18,16.471,21.961,80,0,0.78125,20,49.412,47.843,16.078,31.765,16.078,0,101,0,38,15,529,381.2,13.73,12.941,0,6351,0,237
374,728,18,16.078,24.314,80,0,-0.78125,26,49.412,47.843,16.078,31.765,16.078,0,101,0,38,7,529,381.2,13.73,12.941,0,6351,0,237
374,728,18,16.078,24.314,80,0,-0.78125,26,48.235,47.843,16.078,31.765,16.078,0,101,0,38,7,528.5,381.2,13.73,12.941,0,6351,0,237
374,728,18,16.078,24.314,80,0,-0.78125,26,48.235,47.451,16.078,31.765,16.078,0,101,0,38,7,528.5,381.2,13.828,12.941,0,6351,0,237
374,775,18,16.078,26.275,80,0,-4.6875,26,48.235,47.451,16.078,31.765,16.078,0,101,0,38,7,528.5,381.2,13.828,12.941,0,6351,0,237
376,775,14,16.078,26.275,80,0,-4.6875,26,48.235,47.451,16.078,31.765,16.078,0,101,0,38,6,528.5,381.2,13.828,12.941,0,6351,0,237
376,775,14,16.078,26.275,80,0,-4.6875,26,49.02,47.451,16.078,31.765,16.078,0,101,5.4902,38,6,528,381.1,12.812,12.941,0,6351,0,237
376,775,14,16.078,26.275,80,0,-4.6875,26,49.02,54.51,21.569,36.863,20,0,101,5.4902,38,6,528,381.1,12.812,12.941,0,6351,0,237
376,775,14,16.078,47.451,80,0,-5.4688,26,49.02,54.51,21.569,36.863,20,0,101,5.4902,38,6,528,381.1,12.812,12.941,0,6351,0,237
380,889,12,18.431,47.451,80,0,-5.4688,42,49.02,54.51,21.569,36.863,20,0,101,5.4902,39,7,528,381.1,12.812,12.941,0,6351,0,237
380,889,12,18.431,47.451,80,0,-5.4688,42,49.02,54.51,21.569,36.863,20,0,101,5.4902,39,7,526.4,380.2,13.71,12.941,0,6351,0,237
380,889,12,18.431,47.451,80,0,-5.4688,42,49.02,50.588,16.078,31.765,18.431,0,101,0,39,7,526.4,380.2,13.71,12.941,0,6351,0,237
380,894.5,12,18.431,38.824,80,0,0,38,49.02,50.588,16.078,31.765,18.431,0,101,0,39,-4,526.4,380.2,13.71,12.941,0,6351,0,237
